time_berlin,price (MWh),demand (MW),temperature_2m_°C,wind_speed_100m_km/h,shortwave_radiation_W/m²
2025-01-01 00:00:00,2.16,47741.75,-0.3949999999999999,31.380000000000003,0.0
2025-01-01 01:00:00,1.6,46867.25,-0.1700000000000001,32.78,0.0
2025-01-01 02:00:00,0.0,45797.5,0.12,33.94500000000001,0.0
2025-01-01 03:00:00,-0.01,44623.5,0.1599999999999999,34.67999999999999,0.0
2025-01-01 04:00:00,-0.01,43626.0,0.3550000000000002,35.120000000000005,0.0
2025-01-01 05:00:00,-0.06,43838.5,0.4149999999999999,35.565,0.0
2025-01-01 06:00:00,-0.09,43176.0,0.5700000000000001,35.86,0.0
2025-01-01 07:00:00,-0.01,43525.0,0.6750000000000002,36.45,0.0
2025-01-01 08:00:00,-0.01,45659.0,0.7500000000000001,37.19500000000001,0.0
2025-01-01 09:00:00,-0.04,47680.0,0.8150000000000001,37.895,0.0
2025-01-01 10:00:00,-0.03,50088.25,1.4349999999999998,38.595000000000006,14.15
2025-01-01 11:00:00,-0.1,52089.5,2.95,38.14,78.4
2025-01-01 12:00:00,-0.05,53127.75,4.615,39.055,150.4
2025-01-01 13:00:00,-0.1,51859.0,5.6450000000000005,37.06,191.2
2025-01-01 14:00:00,-1.01,50763.0,6.249999999999999,38.565,200.45
2025-01-01 15:00:00,-0.01,51838.0,6.205,41.53000000000001,178.75
2025-01-01 16:00:00,-0.01,53929.75,6.260000000000001,43.395,127.15
2025-01-01 17:00:00,0.07,55772.25,5.375,41.96,59.25
2025-01-01 18:00:00,1.01,55923.75,4.4750000000000005,42.19500000000001,6.6
2025-01-01 19:00:00,1.48,54756.25,4.220000000000001,41.59,0.0
2025-01-01 20:00:00,1.0,52526.5,3.995,42.92,0.0
2025-01-01 21:00:00,0.07,50685.75,3.82,42.94,0.0
2025-01-01 22:00:00,10.05,48596.0,3.765,42.565000000000005,0.0
2025-01-01 23:00:00,7.01,46001.75,3.655,42.54,0.0
2025-01-02 00:00:00,2.55,44101.5,3.4200000000000004,40.775,0.0
2025-01-02 01:00:00,1.56,42051.75,3.3,39.045,0.0
2025-01-02 02:00:00,3.45,41234.5,3.135,37.66,0.0
2025-01-02 03:00:00,7.02,41547.5,3.515,37.73,0.0
2025-01-02 04:00:00,12.75,42063.0,3.4150000000000005,37.65,0.0
2025-01-02 05:00:00,30.07,44061.75,3.15,36.185,0.0
2025-01-02 06:00:00,67.13,49523.0,2.8,35.155,0.0
2025-01-02 07:00:00,98.83,53621.5,2.6000000000000005,34.155,0.0
2025-01-02 08:00:00,121.53,57052.0,2.2300000000000004,32.98,0.0
2025-01-02 09:00:00,127.23,59258.5,1.935,31.660000000000004,0.0
2025-01-02 10:00:00,126.35,59896.0,1.8700000000000003,30.289999999999992,8.7
2025-01-02 11:00:00,119.97,60934.25,2.2,28.84,47.5
2025-01-02 12:00:00,115.95,61626.75,2.99,27.320000000000004,99.0
2025-01-02 13:00:00,113.9,61145.5,3.2849999999999997,26.23,124.0
2025-01-02 14:00:00,122.21,59869.5,3.28,26.64,128.15
2025-01-02 15:00:00,130.11,59600.5,3.09,24.135,104.65
2025-01-02 16:00:00,138.59,60662.5,2.715,24.135,76.45
2025-01-02 17:00:00,152.87,62803.5,1.915,23.41,34.25
2025-01-02 18:00:00,152.94,62897.0,1.16,23.840000000000003,2.8
2025-01-02 19:00:00,139.15,61916.0,0.825,23.380000000000003,0.0
2025-01-02 20:00:00,130.0,58895.0,0.485,23.605,0.0
2025-01-02 21:00:00,119.78,56334.0,0.31,23.35,0.0
2025-01-02 22:00:00,113.42,54131.0,0.0099999999999999,22.69,0.0
2025-01-02 23:00:00,82.47,50779.75,-0.2,22.910000000000004,0.0
2025-01-03 00:00:00,99.56,47627.5,-0.29,22.995,0.0
2025-01-03 01:00:00,87.53,45932.5,-0.37,22.93,0.0
2025-01-03 02:00:00,85.01,45574.5,-0.4899999999999999,22.935,0.0
2025-01-03 03:00:00,83.79,45858.25,-0.5650000000000002,24.005,0.0
2025-01-03 04:00:00,77.5,47150.75,-0.7499999999999999,24.21,0.0
2025-01-03 05:00:00,79.88,49193.75,-0.9750000000000002,24.355,0.0
2025-01-03 06:00:00,83.56,52651.5,-1.04,25.245,0.0
2025-01-03 07:00:00,78.43,56063.25,-1.08,25.285,0.0
2025-01-03 08:00:00,82.57,59124.0,-1.1149999999999998,26.154999999999998,0.0
2025-01-03 09:00:00,80.76,60690.5,-1.26,26.65,0.0
2025-01-03 10:00:00,77.64,61872.5,-1.115,27.755000000000003,6.85
