time_berlin,price (MWh),demand (MW)
2025-08-18 00:00:00,91.99,40383.25
2025-08-18 01:00:00,87.13,39166.75
2025-08-18 02:00:00,84.33,38537.25
2025-08-18 03:00:00,83.85,38559.75
2025-08-18 04:00:00,89.46,39549.00
2025-08-18 05:00:00,99.27,42821.25
2025-08-18 06:00:00,118.51,49227.75
2025-08-18 07:00:00,130.13,53936.75
2025-08-18 08:00:00,109.87,57926.75
2025-08-18 09:00:00,88.84,57857.50
2025-08-18 10:00:00,72.06,56644.50
2025-08-18 11:00:00,45.93,56216.75
2025-08-18 12:00:00,20.04,55808.50
2025-08-18 13:00:00,14.23,54462.25
2025-08-18 14:00:00,18.34,53346.75
2025-08-18 15:00:00,54.56,52664.25
2025-08-18 16:00:00,70.94,52398.75
2025-08-18 17:00:00,90.32,53720.25
2025-08-18 18:00:00,109.87,55032.50
2025-08-18 19:00:00,185.50,55523.25
2025-08-18 20:00:00,197.42,54114.25
2025-08-18 21:00:00,124.67,52275.25
2025-08-18 22:00:00,107.49,48402.25
2025-08-18 23:00:00,102.00,45638.75
2025-08-19 00:00:00,101.01,43029.75
2025-08-19 01:00:00,94.82,41741.25
2025-08-19 02:00:00,88.20,41208.50
2025-08-19 03:00:00,86.37,41255.75
2025-08-19 04:00:00,90.09,42185.25
2025-08-19 05:00:00,102.50,44911.50
2025-08-19 06:00:00,111.10,50618.50
2025-08-19 07:00:00,109.95,55125.75
2025-08-19 08:00:00,98.05,58705.25
2025-08-19 09:00:00,88.57,58433.25
2025-08-19 10:00:00,69.64,57782.25
2025-08-19 11:00:00,43.23,57683.75
2025-08-19 12:00:00,22.85,57353.75
2025-08-19 13:00:00,8.97,56215.50
2025-08-19 14:00:00,15.26,55106.25
2025-08-19 15:00:00,30.89,54655.75
2025-08-19 16:00:00,60.60,54103.25
2025-08-19 17:00:00,91.48,55061.75
2025-08-19 18:00:00,101.91,56230.75
2025-08-19 19:00:00,120.51,56094.50
2025-08-19 20:00:00,128.62,54890.75
2025-08-19 21:00:00,111.06,53234.25
2025-08-19 22:00:00,104.41,49998.75
2025-08-19 23:00:00,97.20,47008.00
2025-08-20 00:00:00,97.70,44547.25
2025-08-20 01:00:00,93.18,42983.75
2025-08-20 02:00:00,87.64,42679.00
2025-08-20 03:00:00,85.78,42103.00
2025-08-20 04:00:00,89.66,42499.75
2025-08-20 05:00:00,98.80,45363.50
2025-08-20 06:00:00,108.84,50921.00
2025-08-20 07:00:00,110.12,55782.00
2025-08-20 08:00:00,103.91,59351.50
2025-08-20 09:00:00,90.05,60156.50
2025-08-20 10:00:00,80.98,60412.50
2025-08-20 11:00:00,69.06,60026.50
2025-08-20 12:00:00,49.07,58750.25
2025-08-20 13:00:00,35.00,57581.75
2025-08-20 14:00:00,42.03,56472.75
2025-08-20 15:00:00,73.02,55423.75
2025-08-20 16:00:00,81.45,55228.25
2025-08-20 17:00:00,101.69,56539.00
2025-08-20 18:00:00,109.16,56855.00
2025-08-20 19:00:00,135.15,56429.25
2025-08-20 20:00:00,126.11,54658.25
2025-08-20 21:00:00,114.95,52817.00
2025-08-20 22:00:00,103.49,49620.00
2025-08-20 23:00:00,97.34,46490.25
2025-08-21 00:00:00,96.11,44686.50
2025-08-21 01:00:00,90.73,43180.75
2025-08-21 02:00:00,87.52,42548.75
2025-08-21 03:00:00,90.88,42371.75
2025-08-21 04:00:00,92.37,43189.75
2025-08-21 05:00:00,108.59,46173.75
2025-08-21 06:00:00,115.60,51535.75
