time_berlin,price (MWh),demand (MW)
2022-11-07 00:00:00,0.09,43712.50
2022-11-07 01:00:00,0.09,42295.00
2022-11-07 02:00:00,0.09,41700.50
2022-11-07 03:00:00,0.30,42109.75
2022-11-07 04:00:00,5.00,43686.25
2022-11-07 05:00:00,9.07,48249.25
2022-11-07 06:00:00,54.32,56969.75
2022-11-07 07:00:00,99.52,62525.25
2022-11-07 08:00:00,105.04,64732.25
2022-11-07 09:00:00,84.40,65780.25
2022-11-07 10:00:00,67.14,66639.75
2022-11-07 11:00:00,68.86,67661.75
2022-11-07 12:00:00,70.46,66570.00
2022-11-07 13:00:00,84.35,65393.75
2022-11-07 14:00:00,98.87,64044.25
2022-11-07 15:00:00,151.61,63488.50
2022-11-07 16:00:00,149.05,64022.25
2022-11-07 17:00:00,155.57,66563.25
2022-11-07 18:00:00,156.49,65958.75
2022-11-07 19:00:00,140.15,64057.75
2022-11-07 20:00:00,110.07,61057.50
2022-11-07 21:00:00,84.33,57404.25
2022-11-07 22:00:00,77.06,53756.25
2022-11-07 23:00:00,54.36,50273.25
2022-11-08 00:00:00,77.58,47033.25
2022-11-08 01:00:00,79.51,45397.75
2022-11-08 02:00:00,73.45,44568.25
2022-11-08 03:00:00,71.22,44857.25
2022-11-08 04:00:00,62.99,46378.00
2022-11-08 05:00:00,76.77,49806.25
2022-11-08 06:00:00,85.41,57407.50
2022-11-08 07:00:00,129.24,62768.00
2022-11-08 08:00:00,135.49,64736.00
2022-11-08 09:00:00,91.30,64410.25
2022-11-08 10:00:00,71.38,64247.25
2022-11-08 11:00:00,75.62,65430.00
2022-11-08 12:00:00,72.86,65153.50
2022-11-08 13:00:00,91.23,64263.50
2022-11-08 14:00:00,93.46,63313.75
2022-11-08 15:00:00,121.03,62949.75
2022-11-08 16:00:00,123.30,64022.00
2022-11-08 17:00:00,135.27,67001.25
2022-11-08 18:00:00,142.10,66334.25
2022-11-08 19:00:00,119.78,64506.50
2022-11-08 20:00:00,98.60,60879.75
2022-11-08 21:00:00,84.98,57065.75
2022-11-08 22:00:00,99.77,53537.25
2022-11-08 23:00:00,71.37,50228.00
2022-11-09 00:00:00,74.42,46977.25
2022-11-09 01:00:00,74.41,45164.75
2022-11-09 02:00:00,64.97,44048.25
2022-11-09 03:00:00,68.06,44813.50
2022-11-09 04:00:00,68.38,46222.50
2022-11-09 05:00:00,87.30,50020.25
2022-11-09 06:00:00,117.05,57999.25
2022-11-09 07:00:00,148.63,63017.75
2022-11-09 08:00:00,160.58,65555.75
2022-11-09 09:00:00,147.20,65355.75
2022-11-09 10:00:00,129.13,65587.25
2022-11-09 11:00:00,117.83,65977.00
2022-11-09 12:00:00,114.07,65425.75
2022-11-09 13:00:00,119.49,64332.00
2022-11-09 14:00:00,144.36,63115.25
2022-11-09 15:00:00,149.07,62634.25
2022-11-09 16:00:00,159.06,63401.75
2022-11-09 17:00:00,192.11,66034.50
2022-11-09 18:00:00,199.96,65568.75
2022-11-09 19:00:00,168.84,63798.50
2022-11-09 20:00:00,149.10,60322.25
2022-11-09 21:00:00,140.69,57373.50
2022-11-09 22:00:00,127.73,53644.50
2022-11-09 23:00:00,118.81,49937.50
2022-11-10 00:00:00,114.54,47592.50
2022-11-10 01:00:00,110.00,45961.75
2022-11-10 02:00:00,99.80,45239.00
2022-11-10 03:00:00,102.14,45721.00
2022-11-10 04:00:00,99.77,47397.50
2022-11-10 05:00:00,112.55,50721.25
2022-11-10 06:00:00,153.19,58094.75
2022-11-10 07:00:00,182.06,62840.00
2022-11-10 08:00:00,199.12,64725.25
2022-11-10 09:00:00,167.52,64378.75
2022-11-10 10:00:00,124.34,65602.50
2022-11-10 11:00:00,123.34,66400.00
2022-11-10 12:00:00,89.52,65848.00
2022-11-10 13:00:00,101.24,64970.50
2022-11-10 14:00:00,126.98,63163.00
2022-11-10 15:00:00,153.24,62226.25
2022-11-10 16:00:00,184.65,63065.25
2022-11-10 17:00:00,197.44,66314.00
