time_berlin,price (MWh),demand (MW)
2022-03-28 00:00:00,196.00,45704.75
2022-03-28 01:00:00,192.04,44252.25
2022-03-28 02:00:00,189.45,43629.00
2022-03-28 03:00:00,194.89,44608.00
2022-03-28 04:00:00,195.01,46173.25
2022-03-28 05:00:00,208.62,50334.25
2022-03-28 06:00:00,274.95,58098.00
2022-03-28 07:00:00,316.95,63385.00
2022-03-28 08:00:00,313.95,65826.25
2022-03-28 09:00:00,266.98,66599.50
2022-03-28 10:00:00,224.94,67022.50
2022-03-28 11:00:00,204.14,67477.75
2022-03-28 12:00:00,173.87,67108.50
2022-03-28 13:00:00,163.51,65967.25
2022-03-28 14:00:00,130.99,64898.75
2022-03-28 15:00:00,161.50,63706.00
2022-03-28 16:00:00,170.68,62227.00
2022-03-28 17:00:00,197.56,62538.00
2022-03-28 18:00:00,260.31,63695.50
2022-03-28 19:00:00,304.62,64816.00
2022-03-28 20:00:00,274.06,64383.50
2022-03-28 21:00:00,252.61,60791.75
2022-03-28 22:00:00,229.53,57225.50
2022-03-28 23:00:00,220.54,53309.75
2022-03-29 00:00:00,209.83,49826.25
2022-03-29 01:00:00,210.18,47794.25
2022-03-29 02:00:00,208.96,47025.75
2022-03-29 03:00:00,210.00,47213.00
2022-03-29 04:00:00,209.87,48768.50
2022-03-29 05:00:00,225.27,51835.50
2022-03-29 06:00:00,270.27,59294.75
2022-03-29 07:00:00,302.12,63888.00
2022-03-29 08:00:00,318.74,66194.75
2022-03-29 09:00:00,299.90,67052.25
2022-03-29 10:00:00,278.48,68330.50
2022-03-29 11:00:00,275.94,69158.75
2022-03-29 12:00:00,236.43,68419.75
2022-03-29 13:00:00,230.85,67766.75
2022-03-29 14:00:00,223.52,66457.00
2022-03-29 15:00:00,222.41,65705.25
2022-03-29 16:00:00,228.01,63751.50
2022-03-29 17:00:00,246.53,63891.25
2022-03-29 18:00:00,280.04,64044.75
2022-03-29 19:00:00,302.49,64343.75
2022-03-29 20:00:00,297.67,63874.25
2022-03-29 21:00:00,260.04,60435.50
2022-03-29 22:00:00,237.00,56826.00
2022-03-29 23:00:00,219.84,52537.75
2022-03-30 00:00:00,233.07,49049.25
2022-03-30 01:00:00,228.86,47233.25
2022-03-30 02:00:00,229.61,46204.25
2022-03-30 03:00:00,229.08,46429.75
2022-03-30 04:00:00,232.33,48101.50
2022-03-30 05:00:00,242.00,51754.75
2022-03-30 06:00:00,283.00,58870.00
2022-03-30 07:00:00,315.00,63861.50
2022-03-30 08:00:00,346.91,66841.25
2022-03-30 09:00:00,328.11,67817.25
2022-03-30 10:00:00,302.07,68548.25
2022-03-30 11:00:00,312.56,69096.50
2022-03-30 12:00:00,295.99,68572.75
2022-03-30 13:00:00,272.89,67548.00
2022-03-30 14:00:00,278.30,66019.25
2022-03-30 15:00:00,266.52,65197.75
2022-03-30 16:00:00,256.34,64443.00
2022-03-30 17:00:00,269.81,64842.50
2022-03-30 18:00:00,294.70,65389.00
2022-03-30 19:00:00,309.97,66109.75
2022-03-30 20:00:00,285.73,65318.75
2022-03-30 21:00:00,253.36,62011.75
2022-03-30 22:00:00,240.52,58567.50
2022-03-30 23:00:00,197.92,54087.25
2022-03-31 00:00:00,200.66,50828.50
2022-03-31 01:00:00,204.29,49224.50
2022-03-31 02:00:00,195.02,48548.75
2022-03-31 03:00:00,181.93,49073.00
2022-03-31 04:00:00,186.30,50614.50
2022-03-31 05:00:00,200.69,54001.75
2022-03-31 06:00:00,270.00,60884.00
2022-03-31 07:00:00,305.76,65700.25
2022-03-31 08:00:00,324.23,68685.25
2022-03-31 09:00:00,271.00,69683.00
2022-03-31 10:00:00,250.75,70817.75
2022-03-31 11:00:00,219.54,71152.00
2022-03-31 12:00:00,203.92,71279.50
2022-03-31 13:00:00,193.43,70308.50
2022-03-31 14:00:00,190.80,69241.00
2022-03-31 15:00:00,185.62,68580.00
2022-03-31 16:00:00,184.96,67917.50
2022-03-31 17:00:00,188.01,67921.75
2022-03-31 18:00:00,200.01,68388.00
2022-03-31 19:00:00,229.49,68335.50
2022-03-31 20:00:00,199.08,67069.00
2022-03-31 21:00:00,164.35,63963.50
2022-03-31 22:00:00,150.64,60983.00
2022-03-31 23:00:00,120.08,57826.75
2022-04-01 00:00:00,111.72,54985.75
2022-04-01 01:00:00,99.64,53633.75
2022-04-01 02:00:00,94.48,52697.50
2022-04-01 03:00:00,99.59,52660.25
2022-04-01 04:00:00,109.02,53829.25
2022-04-01 05:00:00,140.01,57276.50
2022-04-01 06:00:00,178.63,64274.25
2022-04-01 07:00:00,200.03,69219.50
