time_berlin,price (MWh),demand (MW)
2022-04-04 00:00:00,118.63,49051.75
2022-04-04 01:00:00,91.81,47922.25
2022-04-04 02:00:00,88.00,47792.75
2022-04-04 03:00:00,81.56,48627.75
2022-04-04 04:00:00,87.49,50227.00
2022-04-04 05:00:00,91.60,54103.50
2022-04-04 06:00:00,133.00,61814.25
2022-04-04 07:00:00,120.60,67082.25
2022-04-04 08:00:00,101.16,69868.75
2022-04-04 09:00:00,87.60,70649.75
2022-04-04 10:00:00,74.54,71676.25
2022-04-04 11:00:00,68.27,72908.50
2022-04-04 12:00:00,40.08,73105.00
2022-04-04 13:00:00,30.98,73005.50
2022-04-04 14:00:00,25.60,71844.75
2022-04-04 15:00:00,37.56,70719.50
2022-04-04 16:00:00,47.24,69603.00
2022-04-04 17:00:00,69.78,69338.50
2022-04-04 18:00:00,69.93,69713.00
2022-04-04 19:00:00,74.86,70257.75
2022-04-04 20:00:00,74.52,67887.00
2022-04-04 21:00:00,69.96,64680.50
2022-04-04 22:00:00,72.98,61327.50
2022-04-04 23:00:00,50.09,58124.25
2022-04-05 00:00:00,23.53,55223.00
2022-04-05 01:00:00,30.00,53522.00
2022-04-05 02:00:00,35.09,52189.25
2022-04-05 03:00:00,42.35,52067.50
2022-04-05 04:00:00,74.53,53349.75
2022-04-05 05:00:00,83.97,56172.50
2022-04-05 06:00:00,163.27,62986.25
2022-04-05 07:00:00,220.07,67940.25
2022-04-05 08:00:00,232.03,70563.25
2022-04-05 09:00:00,229.51,71783.25
2022-04-05 10:00:00,227.00,72560.75
2022-04-05 11:00:00,230.09,72926.00
2022-04-05 12:00:00,214.24,72211.75
2022-04-05 13:00:00,222.98,71275.00
2022-04-05 14:00:00,208.49,69533.50
2022-04-05 15:00:00,222.97,68377.00
2022-04-05 16:00:00,224.41,67265.75
2022-04-05 17:00:00,262.21,67074.75
2022-04-05 18:00:00,278.24,67569.00
2022-04-05 19:00:00,309.93,67973.50
2022-04-05 20:00:00,277.91,66176.50
2022-04-05 21:00:00,226.47,62925.00
2022-04-05 22:00:00,189.65,59587.25
2022-04-05 23:00:00,163.64,55865.50
2022-04-06 00:00:00,112.87,51887.75
2022-04-06 01:00:00,140.00,49446.25
2022-04-06 02:00:00,126.56,48731.25
2022-04-06 03:00:00,121.67,48744.25
2022-04-06 04:00:00,126.59,50575.00
2022-04-06 05:00:00,118.48,54120.00
2022-04-06 06:00:00,165.60,60953.00
