time_berlin,price (MWh),demand (MW)
2023-05-29 00:00:00,59.23,34976.25
2023-05-29 01:00:00,53.90,33133.00
2023-05-29 02:00:00,51.82,32193.50
2023-05-29 03:00:00,48.51,31760.25
2023-05-29 04:00:00,54.52,31689.50
2023-05-29 05:00:00,63.36,31870.25
2023-05-29 06:00:00,67.65,32524.50
2023-05-29 07:00:00,58.71,35101.00
2023-05-29 08:00:00,29.92,38473.25
2023-05-29 09:00:00,0.00,41013.00
2023-05-29 10:00:00,-2.11,42103.00
2023-05-29 11:00:00,-21.08,43265.50
2023-05-29 12:00:00,-55.02,43049.25
2023-05-29 13:00:00,-95.11,41488.00
2023-05-29 14:00:00,-109.45,40296.00
2023-05-29 15:00:00,-80.69,39723.50
2023-05-29 16:00:00,-19.97,39951.50
2023-05-29 17:00:00,-4.98,41359.00
2023-05-29 18:00:00,19.20,42760.50
2023-05-29 19:00:00,72.08,42943.00
2023-05-29 20:00:00,83.75,42602.00
2023-05-29 21:00:00,85.88,42118.50
2023-05-29 22:00:00,80.48,41700.75
2023-05-29 23:00:00,74.26,38775.00
2023-05-30 00:00:00,75.02,36423.25
2023-05-30 01:00:00,71.05,35495.00
2023-05-30 02:00:00,68.90,34802.75
2023-05-30 03:00:00,70.03,35068.75
2023-05-30 04:00:00,76.68,36311.25
2023-05-30 05:00:00,85.07,39597.00
2023-05-30 06:00:00,97.91,46735.00
2023-05-30 07:00:00,117.96,52420.25
2023-05-30 08:00:00,108.64,55913.00
2023-05-30 09:00:00,90.06,56936.25
2023-05-30 10:00:00,82.37,57573.25
2023-05-30 11:00:00,70.27,57804.25
2023-05-30 12:00:00,64.49,57464.75
2023-05-30 13:00:00,57.36,56802.50
2023-05-30 14:00:00,56.48,55640.75
2023-05-30 15:00:00,62.66,54685.00
2023-05-30 16:00:00,72.07,53891.75
2023-05-30 17:00:00,88.55,53962.25
2023-05-30 18:00:00,97.97,54192.00
2023-05-30 19:00:00,124.90,54083.75
2023-05-30 20:00:00,154.56,52672.25
2023-05-30 21:00:00,125.77,50573.25
2023-05-30 22:00:00,97.31,47983.25
2023-05-30 23:00:00,89.65,43853.50
2023-05-31 00:00:00,85.92,41476.25
2023-05-31 01:00:00,82.17,39544.75
2023-05-31 02:00:00,74.20,38837.50
2023-05-31 03:00:00,80.02,39264.75
2023-05-31 04:00:00,85.26,40031.00
2023-05-31 05:00:00,91.98,42795.25
2023-05-31 06:00:00,119.01,49995.50
2023-05-31 07:00:00,118.42,55279.00
2023-05-31 08:00:00,105.83,57986.25
2023-05-31 09:00:00,86.41,58273.25
2023-05-31 10:00:00,66.92,58618.00
2023-05-31 11:00:00,46.42,59328.25
2023-05-31 12:00:00,9.06,59182.50
2023-05-31 13:00:00,-0.02,58252.00
2023-05-31 14:00:00,-0.81,56731.50
2023-05-31 15:00:00,-0.17,55922.00
2023-05-31 16:00:00,20.16,55632.50
2023-05-31 17:00:00,69.45,55819.25
2023-05-31 18:00:00,86.43,56019.50
2023-05-31 19:00:00,108.26,56064.50
2023-05-31 20:00:00,119.60,54987.75
2023-05-31 21:00:00,103.69,52988.75
2023-05-31 22:00:00,94.28,50202.25
2023-05-31 23:00:00,83.13,46179.00
2023-06-01 00:00:00,84.15,43449.50
2023-06-01 01:00:00,74.30,41773.50
2023-06-01 02:00:00,70.10,40958.50
2023-06-01 03:00:00,66.72,41311.50
2023-06-01 04:00:00,67.70,42377.75
2023-06-01 05:00:00,80.45,44402.75
2023-06-01 06:00:00,97.04,51061.50
2023-06-01 07:00:00,108.23,56145.00
2023-06-01 08:00:00,99.07,58738.75
2023-06-01 09:00:00,87.30,58984.50
2023-06-01 10:00:00,68.19,59728.75
2023-06-01 11:00:00,59.92,60081.00
2023-06-01 12:00:00,38.86,60041.25
2023-06-01 13:00:00,9.35,59227.00
2023-06-01 14:00:00,3.01,57719.50
2023-06-01 15:00:00,13.35,57025.50
2023-06-01 16:00:00,56.14,56042.50
2023-06-01 17:00:00,72.00,56768.00
2023-06-01 18:00:00,87.86,56451.00
2023-06-01 19:00:00,100.46,56108.25
2023-06-01 20:00:00,120.04,54498.00
2023-06-01 21:00:00,103.43,52644.75
2023-06-01 22:00:00,95.41,50870.25
2023-06-01 23:00:00,86.53,47227.25
2023-06-02 00:00:00,83.59,44015.50
2023-06-02 01:00:00,79.40,41632.25
2023-06-02 02:00:00,79.85,40718.75
2023-06-02 03:00:00,77.42,40377.75
2023-06-02 04:00:00,81.12,41361.00
2023-06-02 05:00:00,90.88,43699.75
2023-06-02 06:00:00,118.97,50021.75
2023-06-02 07:00:00,125.58,55302.50
2023-06-02 08:00:00,96.19,58350.75
2023-06-02 09:00:00,84.37,59036.75
2023-06-02 10:00:00,72.09,59145.75
2023-06-02 11:00:00,63.15,59183.00
2023-06-02 12:00:00,56.06,58372.75
2023-06-02 13:00:00,42.61,57048.25
2023-06-02 14:00:00,36.82,55784.75
2023-06-02 15:00:00,44.90,55033.00
2023-06-02 16:00:00,58.27,54101.75
2023-06-02 17:00:00,76.62,53799.25
2023-06-02 18:00:00,85.96,53598.75
2023-06-02 19:00:00,101.12,52833.75
2023-06-02 20:00:00,110.50,50958.00
2023-06-02 21:00:00,101.31,49072.75
2023-06-02 22:00:00,92.56,46382.50
2023-06-02 23:00:00,85.06,43027.50
2023-06-03 00:00:00,84.95,40135.50
2023-06-03 01:00:00,80.30,38444.50
2023-06-03 02:00:00,77.79,37323.25
2023-06-03 03:00:00,75.20,36881.50
2023-06-03 04:00:00,80.71,37095.00
2023-06-03 05:00:00,78.64,37159.75
2023-06-03 06:00:00,77.76,38653.50
2023-06-03 07:00:00,73.63,41471.25
2023-06-03 08:00:00,70.00,44686.50
2023-06-03 09:00:00,59.97,46864.75
2023-06-03 10:00:00,27.36,47852.25
2023-06-03 11:00:00,5.00,48074.25
2023-06-03 12:00:00,-0.01,47670.25
2023-06-03 13:00:00,-4.91,45908.00
2023-06-03 14:00:00,-3.39,44783.50
2023-06-03 15:00:00,-0.05,44056.25
2023-06-03 16:00:00,5.38,43677.50
2023-06-03 17:00:00,45.66,44232.75
2023-06-03 18:00:00,75.00,44642.50
2023-06-03 19:00:00,84.96,44433.75
2023-06-03 20:00:00,94.90,43559.75
2023-06-03 21:00:00,94.90,42554.00
2023-06-03 22:00:00,87.89,41219.75
2023-06-03 23:00:00,81.17,38461.75
2023-06-04 00:00:00,81.12,36353.00
2023-06-04 01:00:00,74.90,34598.00
2023-06-04 02:00:00,72.51,33573.75
2023-06-04 03:00:00,71.65,32884.50
2023-06-04 04:00:00,73.14,32699.00
2023-06-04 05:00:00,72.23,32867.00
2023-06-04 06:00:00,69.07,33811.75
2023-06-04 07:00:00,64.77,36436.75
2023-06-04 08:00:00,50.81,39639.50
2023-06-04 09:00:00,21.93,41741.75
2023-06-04 10:00:00,5.11,43194.75
2023-06-04 11:00:00,0.00,44445.00
2023-06-04 12:00:00,-4.98,43909.75
2023-06-04 13:00:00,-29.45,42469.00
2023-06-04 14:00:00,-36.35,41483.50
2023-06-04 15:00:00,-4.33,40862.50
2023-06-04 16:00:00,0.00,40437.75
2023-06-04 17:00:00,34.50,41421.25
2023-06-04 18:00:00,78.21,42926.75
2023-06-04 19:00:00,98.94,43573.00
2023-06-04 20:00:00,109.79,43705.50
2023-06-04 21:00:00,102.60,43236.75
2023-06-04 22:00:00,99.00,42978.00
2023-06-04 23:00:00,86.98,39981.00
