time_berlin,price (MWh),demand (MW)
2021-11-01 00:00:00,59.22,45825.25
2021-11-01 01:00:00,55.06,44131.75
2021-11-01 02:00:00,43.92,43208.25
2021-11-01 03:00:00,22.05,43211.50
2021-11-01 04:00:00,20.36,44071.00
2021-11-01 05:00:00,41.82,46041.25
2021-11-01 06:00:00,58.29,49882.00
2021-11-01 07:00:00,77.54,53040.75
2021-11-01 08:00:00,88.81,56118.75
2021-11-01 09:00:00,87.97,57901.50
2021-11-01 10:00:00,83.20,59934.50
2021-11-01 11:00:00,78.31,61038.50
2021-11-01 12:00:00,78.98,60735.75
2021-11-01 13:00:00,80.55,59189.50
2021-11-01 14:00:00,81.52,57962.75
2021-11-01 15:00:00,98.83,57719.00
2021-11-01 16:00:00,111.28,58394.00
2021-11-01 17:00:00,164.20,62292.75
2021-11-01 18:00:00,183.00,62908.25
2021-11-01 19:00:00,179.90,61261.25
2021-11-01 20:00:00,163.08,57884.50
2021-11-01 21:00:00,151.51,55189.50
2021-11-01 22:00:00,147.37,52830.50
2021-11-01 23:00:00,134.90,49689.00
2021-11-02 00:00:00,145.00,46878.00
2021-11-02 01:00:00,131.95,45465.25
2021-11-02 02:00:00,128.92,44800.50
2021-11-02 03:00:00,111.20,45610.00
2021-11-02 04:00:00,123.51,47193.00
2021-11-02 05:00:00,143.01,51259.75
2021-11-02 06:00:00,182.15,59177.75
2021-11-02 07:00:00,216.83,64668.75
2021-11-02 08:00:00,234.98,66937.00
2021-11-02 09:00:00,228.04,67215.00
2021-11-02 10:00:00,221.74,67956.25
2021-11-02 11:00:00,223.21,68753.00
2021-11-02 12:00:00,215.95,68284.50
2021-11-02 13:00:00,217.35,66954.25
2021-11-02 14:00:00,224.91,65948.25
2021-11-02 15:00:00,230.30,65666.50
2021-11-02 16:00:00,248.93,66048.50
2021-11-02 17:00:00,298.97,69386.75
2021-11-02 18:00:00,312.67,69492.25
2021-11-02 19:00:00,280.00,67354.75
2021-11-02 20:00:00,231.00,63166.00
2021-11-02 21:00:00,201.00,59768.50
2021-11-02 22:00:00,179.99,56277.50
2021-11-02 23:00:00,167.00,52253.25
2021-11-03 00:00:00,146.68,49726.00
2021-11-03 01:00:00,143.08,48012.00
2021-11-03 02:00:00,140.25,47299.75
2021-11-03 03:00:00,130.84,47828.75
2021-11-03 04:00:00,130.03,49562.00
2021-11-03 05:00:00,138.70,53042.00
2021-11-03 06:00:00,169.95,60546.25
2021-11-03 07:00:00,204.37,65711.75
2021-11-03 08:00:00,230.09,67886.50
2021-11-03 09:00:00,219.09,68289.25
2021-11-03 10:00:00,207.62,69130.00
2021-11-03 11:00:00,213.26,70332.50
2021-11-03 12:00:00,206.20,69536.00
2021-11-03 13:00:00,211.11,68770.25
2021-11-03 14:00:00,215.90,67705.50
2021-11-03 15:00:00,227.28,67142.00
2021-11-03 16:00:00,234.97,67256.25
2021-11-03 17:00:00,257.99,70044.25
2021-11-03 18:00:00,274.33,69738.00
2021-11-03 19:00:00,236.00,67602.25
2021-11-03 20:00:00,202.95,63711.50
2021-11-03 21:00:00,183.63,59997.50
2021-11-03 22:00:00,165.92,56431.25
2021-11-03 23:00:00,145.07,52288.00
2021-11-04 00:00:00,165.39,49440.00
2021-11-04 01:00:00,152.51,48338.25
2021-11-04 02:00:00,145.87,47398.25
2021-11-04 03:00:00,143.06,48173.00
2021-11-04 04:00:00,145.38,49739.25
2021-11-04 05:00:00,159.61,53249.25
2021-11-04 06:00:00,183.77,61074.00
2021-11-04 07:00:00,210.80,67012.00
2021-11-04 08:00:00,213.77,69725.50
2021-11-04 09:00:00,203.33,71060.00
2021-11-04 10:00:00,200.97,72480.50
2021-11-04 11:00:00,199.02,73665.25
2021-11-04 12:00:00,193.72,73760.25
2021-11-04 13:00:00,179.70,73033.00
2021-11-04 14:00:00,165.57,72544.75
2021-11-04 15:00:00,163.94,72633.50
2021-11-04 16:00:00,178.01,72846.75
2021-11-04 17:00:00,200.93,75079.00
2021-11-04 18:00:00,201.01,74770.75
2021-11-04 19:00:00,193.47,73149.00
2021-11-04 20:00:00,165.32,69412.25
2021-11-04 21:00:00,135.09,65210.00
2021-11-04 22:00:00,125.56,61747.75
2021-11-04 23:00:00,104.86,57768.50
2021-11-05 00:00:00,109.41,54050.25
2021-11-05 01:00:00,111.09,52125.00
2021-11-05 02:00:00,109.95,51039.25
2021-11-05 03:00:00,119.39,51578.00
2021-11-05 04:00:00,125.72,53166.75
2021-11-05 05:00:00,134.70,56371.75
2021-11-05 06:00:00,181.11,63243.75
2021-11-05 07:00:00,199.92,68647.75
2021-11-05 08:00:00,202.98,71469.00
2021-11-05 09:00:00,200.00,72241.25
2021-11-05 10:00:00,200.90,72536.50
2021-11-05 11:00:00,184.96,72740.75
2021-11-05 12:00:00,193.30,71407.25
2021-11-05 13:00:00,184.98,69760.75
2021-11-05 14:00:00,190.08,68193.50
2021-11-05 15:00:00,196.07,67828.00
2021-11-05 16:00:00,199.96,68728.50
2021-11-05 17:00:00,200.00,71784.25
2021-11-05 18:00:00,179.18,71713.50
2021-11-05 19:00:00,156.20,69414.50
2021-11-05 20:00:00,146.66,65423.00
2021-11-05 21:00:00,122.86,61934.75
2021-11-05 22:00:00,105.15,58256.75
2021-11-05 23:00:00,87.55,54047.00
2021-11-06 00:00:00,81.09,52261.00
2021-11-06 01:00:00,78.01,49979.50
2021-11-06 02:00:00,78.01,48540.00
2021-11-06 03:00:00,71.34,47848.50
2021-11-06 04:00:00,78.01,48069.50
2021-11-06 05:00:00,85.27,48879.50
2021-11-06 06:00:00,81.01,50388.00
2021-11-06 07:00:00,84.69,53528.25
2021-11-06 08:00:00,85.28,56790.25
2021-11-06 09:00:00,88.20,59235.00
2021-11-06 10:00:00,81.50,60570.75
2021-11-06 11:00:00,80.01,60457.25
2021-11-06 12:00:00,75.32,59805.50
2021-11-06 13:00:00,76.04,58580.75
2021-11-06 14:00:00,76.45,57113.00
2021-11-06 15:00:00,80.01,56957.75
2021-11-06 16:00:00,87.89,58697.75
2021-11-06 17:00:00,105.00,62616.25
2021-11-06 18:00:00,87.69,63560.25
2021-11-06 19:00:00,87.47,61877.75
2021-11-06 20:00:00,62.27,58410.50
2021-11-06 21:00:00,53.37,55452.00
2021-11-06 22:00:00,50.05,53836.75
2021-11-06 23:00:00,28.18,50638.50
2021-11-07 00:00:00,6.73,48626.25
2021-11-07 01:00:00,4.68,46888.00
2021-11-07 02:00:00,3.44,45787.50
2021-11-07 03:00:00,1.64,45758.50
2021-11-07 04:00:00,1.47,46294.25
2021-11-07 05:00:00,2.77,46217.75
2021-11-07 06:00:00,3.28,46781.75
2021-11-07 07:00:00,9.28,48809.00
2021-11-07 08:00:00,10.86,51371.25
2021-11-07 09:00:00,14.43,54844.50
2021-11-07 10:00:00,12.64,57371.25
2021-11-07 11:00:00,13.84,59676.00
2021-11-07 12:00:00,14.14,59406.75
2021-11-07 13:00:00,15.70,56882.00
2021-11-07 14:00:00,29.95,55429.50
2021-11-07 15:00:00,60.00,55202.00
2021-11-07 16:00:00,77.72,56305.25
2021-11-07 17:00:00,93.52,60049.75
2021-11-07 18:00:00,81.05,61004.75
2021-11-07 19:00:00,82.48,59625.25
2021-11-07 20:00:00,80.57,56967.75
2021-11-07 21:00:00,76.65,54753.25
2021-11-07 22:00:00,76.33,53700.75
2021-11-07 23:00:00,76.61,50907.00
