time_berlin,price (MWh),demand (MW)
2024-02-05 00:00:00,0.00,46893.50
2024-02-05 01:00:00,-0.03,45870.50
2024-02-05 02:00:00,-0.07,45546.50
2024-02-05 03:00:00,-0.13,45832.50
2024-02-05 04:00:00,-0.05,47234.25
2024-02-05 05:00:00,0.42,51288.00
2024-02-05 06:00:00,38.97,59213.25
2024-02-05 07:00:00,58.91,64530.75
2024-02-05 08:00:00,62.32,67107.25
2024-02-05 09:00:00,56.86,67373.75
2024-02-05 10:00:00,52.93,67637.25
2024-02-05 11:00:00,40.15,68226.50
2024-02-05 12:00:00,7.05,68234.75
2024-02-05 13:00:00,1.09,68119.75
2024-02-05 14:00:00,5.01,66115.50
2024-02-05 15:00:00,53.10,64428.50
2024-02-05 16:00:00,60.72,64367.50
2024-02-05 17:00:00,68.47,66799.50
2024-02-05 18:00:00,68.78,68204.75
2024-02-05 19:00:00,61.84,66598.75
2024-02-05 20:00:00,60.48,63358.75
2024-02-05 21:00:00,59.65,60211.50
2024-02-05 22:00:00,56.30,57844.50
2024-02-05 23:00:00,47.41,54688.25
2024-02-06 00:00:00,35.04,50916.00
2024-02-06 01:00:00,27.65,49680.75
2024-02-06 02:00:00,7.08,49226.00
2024-02-06 03:00:00,3.07,50136.50
2024-02-06 04:00:00,1.94,51582.00
2024-02-06 05:00:00,19.38,54400.00
2024-02-06 06:00:00,50.00,61176.00
2024-02-06 07:00:00,68.16,66017.75
2024-02-06 08:00:00,62.00,68546.25
2024-02-06 09:00:00,61.35,68932.75
2024-02-06 10:00:00,56.56,69320.50
2024-02-06 11:00:00,51.70,69039.00
2024-02-06 12:00:00,43.47,69099.50
2024-02-06 13:00:00,42.54,68419.00
2024-02-06 14:00:00,40.11,67575.25
2024-02-06 15:00:00,49.91,67242.00
2024-02-06 16:00:00,56.52,66938.00
2024-02-06 17:00:00,62.97,68920.00
2024-02-06 18:00:00,61.96,69693.00
2024-02-06 19:00:00,61.16,67974.00
2024-02-06 20:00:00,59.14,64061.00
2024-02-06 21:00:00,56.44,61153.25
2024-02-06 22:00:00,56.52,58348.00
2024-02-06 23:00:00,52.36,54901.75
2024-02-07 00:00:00,41.17,52670.00
2024-02-07 01:00:00,35.52,50743.50
2024-02-07 02:00:00,34.15,49708.00
2024-02-07 03:00:00,46.59,49493.50
2024-02-07 04:00:00,54.47,51017.75
2024-02-07 05:00:00,59.63,54647.50
2024-02-07 06:00:00,74.83,62046.75
2024-02-07 07:00:00,86.67,68148.50
2024-02-07 08:00:00,87.00,70055.00
2024-02-07 09:00:00,85.53,69441.50
2024-02-07 10:00:00,81.17,69728.25
2024-02-07 11:00:00,78.01,70419.00
2024-02-07 12:00:00,75.98,69701.75
2024-02-07 13:00:00,79.24,68300.00
2024-02-07 14:00:00,77.99,67047.00
2024-02-07 15:00:00,88.21,66329.00
2024-02-07 16:00:00,97.30,65846.25
2024-02-07 17:00:00,120.05,68270.50
2024-02-07 18:00:00,136.22,68682.25
2024-02-07 19:00:00,109.70,67514.75
2024-02-07 20:00:00,99.91,64466.50
2024-02-07 21:00:00,87.65,61039.25
2024-02-07 22:00:00,83.63,57428.50
2024-02-07 23:00:00,79.21,53403.25
2024-02-08 00:00:00,73.70,50451.25
2024-02-08 01:00:00,73.20,48998.25
2024-02-08 02:00:00,72.15,48693.50
2024-02-08 03:00:00,72.94,49412.00
2024-02-08 04:00:00,73.65,50985.00
2024-02-08 05:00:00,77.85,53730.25
2024-02-08 06:00:00,87.08,60371.50
2024-02-08 07:00:00,110.00,65872.75
2024-02-08 08:00:00,133.15,68104.75
2024-02-08 09:00:00,113.55,68626.75
2024-02-08 10:00:00,97.79,68702.25
2024-02-08 11:00:00,91.87,69204.75
2024-02-08 12:00:00,89.38,68976.75
2024-02-08 13:00:00,90.98,67778.25
2024-02-08 14:00:00,94.90,66258.00
2024-02-08 15:00:00,94.38,65067.25
2024-02-08 16:00:00,93.01,64618.50
2024-02-08 17:00:00,103.00,67135.00
2024-02-08 18:00:00,94.67,67892.00
2024-02-08 19:00:00,86.06,66355.50
2024-02-08 20:00:00,83.20,62643.25
2024-02-08 21:00:00,80.61,59107.50
2024-02-08 22:00:00,75.60,55960.00
2024-02-08 23:00:00,65.98,51825.50
2024-02-09 00:00:00,60.43,47981.75
2024-02-09 01:00:00,58.61,47154.50
2024-02-09 02:00:00,55.74,47272.75
2024-02-09 03:00:00,51.61,48695.25
2024-02-09 04:00:00,49.96,50448.25
2024-02-09 05:00:00,52.32,53564.00
2024-02-09 06:00:00,59.08,60024.25
2024-02-09 07:00:00,66.79,66455.75
2024-02-09 08:00:00,70.13,69203.50
2024-02-09 09:00:00,68.37,69597.25
2024-02-09 10:00:00,69.52,69856.00
2024-02-09 11:00:00,69.94,69834.25
2024-02-09 12:00:00,67.85,69016.25
2024-02-09 13:00:00,67.74,67548.00
2024-02-09 14:00:00,73.22,65229.00
2024-02-09 15:00:00,81.56,64410.00
2024-02-09 16:00:00,90.12,63947.75
2024-02-09 17:00:00,95.45,65558.25
2024-02-09 18:00:00,95.45,66593.25
2024-02-09 19:00:00,87.05,64465.75
2024-02-09 20:00:00,80.44,60833.00
2024-02-09 21:00:00,75.20,57474.00
2024-02-09 22:00:00,74.91,54141.50
2024-02-09 23:00:00,70.94,50905.25
2024-02-10 00:00:00,63.10,47922.25
2024-02-10 01:00:00,64.08,45278.75
2024-02-10 02:00:00,64.40,44658.75
2024-02-10 03:00:00,64.39,44569.00
2024-02-10 04:00:00,64.41,44039.50
2024-02-10 05:00:00,65.82,44411.50
2024-02-10 06:00:00,70.91,45794.25
2024-02-10 07:00:00,74.86,48236.50
