time_berlin,price (MWh),demand (MW)
2025-09-15 00:00:00,20.00,40733.25
2025-09-15 01:00:00,3.87,39468.75
2025-09-15 02:00:00,1.39,39156.75
2025-09-15 03:00:00,0.01,39562.50
2025-09-15 04:00:00,0.00,40637.50
2025-09-15 05:00:00,0.90,44575.75
2025-09-15 06:00:00,20.27,52913.00
2025-09-15 07:00:00,54.31,58319.00
2025-09-15 08:00:00,40.40,61808.50
2025-09-15 09:00:00,0.90,63511.25
2025-09-15 10:00:00,-0.47,65196.50
2025-09-15 11:00:00,-2.61,66342.00
2025-09-15 12:00:00,-8.00,65117.50
2025-09-15 13:00:00,-14.27,63399.00
2025-09-15 14:00:00,-13.70,61112.50
2025-09-15 15:00:00,-8.90,59282.50
2025-09-15 16:00:00,-5.24,57942.00
2025-09-15 17:00:00,-0.53,59201.25
2025-09-15 18:00:00,14.01,59636.75
2025-09-15 19:00:00,53.93,58750.00
2025-09-15 20:00:00,47.37,57840.75
2025-09-15 21:00:00,5.33,54757.25
2025-09-15 22:00:00,2.91,51311.00
2025-09-15 23:00:00,0.06,48473.75
2025-09-16 00:00:00,-0.01,46336.75
2025-09-16 01:00:00,-0.09,44187.25
2025-09-16 02:00:00,-0.23,43214.50
2025-09-16 03:00:00,-1.05,43710.00
2025-09-16 04:00:00,-1.33,44737.25
2025-09-16 05:00:00,-0.01,49044.00
2025-09-16 06:00:00,2.32,55722.00
2025-09-16 07:00:00,16.21,59944.75
2025-09-16 08:00:00,3.81,62987.50
2025-09-16 09:00:00,-1.01,64900.25
2025-09-16 10:00:00,-5.11,66448.75
2025-09-16 11:00:00,-10.38,66051.00
2025-09-16 12:00:00,-20.05,64739.25
2025-09-16 13:00:00,-18.03,61991.00
2025-09-16 14:00:00,-11.17,60006.50
2025-09-16 15:00:00,-9.99,59480.50
2025-09-16 16:00:00,-3.24,58981.75
2025-09-16 17:00:00,0.00,59599.75
2025-09-16 18:00:00,72.64,59257.25
