time_berlin,price (MWh),demand (MW)
2020-12-21 00:00:00,39.30,45379.00
2020-12-21 01:00:00,34.80,43501.00
2020-12-21 02:00:00,33.65,43144.50
2020-12-21 03:00:00,32.93,43263.00
2020-12-21 04:00:00,33.65,44658.00
2020-12-21 05:00:00,37.98,47272.50
2020-12-21 06:00:00,44.26,52684.00
2020-12-21 07:00:00,50.46,58111.50
2020-12-21 08:00:00,55.14,61364.75
2020-12-21 09:00:00,53.68,62246.50
2020-12-21 10:00:00,53.68,62975.25
2020-12-21 11:00:00,53.16,63846.00
2020-12-21 12:00:00,55.50,63692.25
2020-12-21 13:00:00,52.26,62620.00
2020-12-21 14:00:00,49.05,61983.00
2020-12-21 15:00:00,45.48,62762.50
2020-12-21 16:00:00,44.70,64802.25
2020-12-21 17:00:00,44.91,66591.25
2020-12-21 18:00:00,37.54,66169.00
2020-12-21 19:00:00,30.72,64263.00
2020-12-21 20:00:00,19.94,61545.25
2020-12-21 21:00:00,14.69,58425.75
2020-12-21 22:00:00,13.30,55838.50
2020-12-21 23:00:00,0.03,52438.50
2020-12-22 00:00:00,1.49,49640.00
2020-12-22 01:00:00,-0.02,47717.00
2020-12-22 02:00:00,-7.51,46849.00
2020-12-22 03:00:00,-9.80,46986.25
2020-12-22 04:00:00,-7.22,48215.25
2020-12-22 05:00:00,-1.13,50898.75
2020-12-22 06:00:00,1.34,55465.50
2020-12-22 07:00:00,27.25,60391.25
2020-12-22 08:00:00,29.99,63981.50
2020-12-22 09:00:00,32.27,64748.75
2020-12-22 10:00:00,27.95,65171.75
2020-12-22 11:00:00,33.22,66117.25
2020-12-22 12:00:00,34.27,65929.75
2020-12-22 13:00:00,34.11,64433.25
2020-12-22 14:00:00,36.26,62942.75
2020-12-22 15:00:00,44.95,62659.75
2020-12-22 16:00:00,49.05,63713.50
2020-12-22 17:00:00,55.91,64583.25
2020-12-22 18:00:00,54.15,63742.50
2020-12-22 19:00:00,53.90,61315.00
2020-12-22 20:00:00,47.87,57402.50
2020-12-22 21:00:00,42.28,53635.00
2020-12-22 22:00:00,43.98,51306.75
2020-12-22 23:00:00,40.00,47380.25
2020-12-23 00:00:00,38.60,43826.50
2020-12-23 01:00:00,34.20,41909.75
2020-12-23 02:00:00,33.57,40934.00
2020-12-23 03:00:00,33.55,40932.25
2020-12-23 04:00:00,35.36,41879.25
2020-12-23 05:00:00,39.76,44238.00
2020-12-23 06:00:00,43.90,48271.25
2020-12-23 07:00:00,46.72,53231.25
2020-12-23 08:00:00,52.94,56459.25
2020-12-23 09:00:00,53.14,57878.25
2020-12-23 10:00:00,54.00,59337.50
2020-12-23 11:00:00,55.93,60427.00
2020-12-23 12:00:00,56.00,60167.75
2020-12-23 13:00:00,54.51,58861.00
2020-12-23 14:00:00,49.97,57734.75
2020-12-23 15:00:00,46.92,58079.50
2020-12-23 16:00:00,46.75,59769.00
2020-12-23 17:00:00,52.08,61157.00
2020-12-23 18:00:00,51.13,61643.25
2020-12-23 19:00:00,44.82,60102.00
2020-12-23 20:00:00,40.25,56542.25
2020-12-23 21:00:00,33.15,53224.75
2020-12-23 22:00:00,30.39,50605.50
2020-12-23 23:00:00,25.85,47340.75
2020-12-24 00:00:00,1.59,43768.75
2020-12-24 01:00:00,4.57,41588.75
2020-12-24 02:00:00,4.41,40331.50
2020-12-24 03:00:00,-0.04,40498.50
2020-12-24 04:00:00,1.50,41607.75
2020-12-24 05:00:00,9.39,42386.25
2020-12-24 06:00:00,4.41,42971.75
2020-12-24 07:00:00,16.79,45875.50
2020-12-24 08:00:00,19.90,48980.00
2020-12-24 09:00:00,30.28,52092.75
2020-12-24 10:00:00,33.89,53675.00
2020-12-24 11:00:00,35.93,54853.50
2020-12-24 12:00:00,38.22,55018.50
2020-12-24 13:00:00,36.88,54131.00
2020-12-24 14:00:00,33.88,52936.25
2020-12-24 15:00:00,36.19,52195.50
2020-12-24 16:00:00,38.40,53897.75
2020-12-24 17:00:00,38.80,55216.25
2020-12-24 18:00:00,36.32,53512.00
2020-12-24 19:00:00,33.36,50245.00
2020-12-24 20:00:00,32.86,48075.25
2020-12-24 21:00:00,33.10,46968.25
2020-12-24 22:00:00,33.32,46329.00
2020-12-24 23:00:00,29.93,44053.50
2020-12-25 00:00:00,29.90,41472.00
2020-12-25 01:00:00,22.61,39916.50
2020-12-25 02:00:00,16.00,38756.75
2020-12-25 03:00:00,12.57,38739.75
2020-12-25 04:00:00,12.94,38839.00
2020-12-25 05:00:00,13.86,38947.25
2020-12-25 06:00:00,13.02,38990.50
