time_berlin,price (MWh),demand (MW)
2023-10-16 00:00:00,103.62,42890.25
2023-10-16 01:00:00,97.03,41216.75
2023-10-16 02:00:00,98.37,40882.00
2023-10-16 03:00:00,96.63,41177.75
2023-10-16 04:00:00,94.43,42833.50
2023-10-16 05:00:00,98.27,46800.00
2023-10-16 06:00:00,139.56,56059.50
2023-10-16 07:00:00,159.37,61923.00
2023-10-16 08:00:00,165.72,64344.75
2023-10-16 09:00:00,154.49,64152.00
2023-10-16 10:00:00,121.96,64396.75
2023-10-16 11:00:00,116.82,63839.00
2023-10-16 12:00:00,113.79,62975.50
2023-10-16 13:00:00,106.25,61675.75
2023-10-16 14:00:00,109.49,60395.25
2023-10-16 15:00:00,116.75,59286.00
2023-10-16 16:00:00,138.96,58864.25
2023-10-16 17:00:00,166.83,59455.25
2023-10-16 18:00:00,211.06,61381.50
2023-10-16 19:00:00,240.00,62004.75
2023-10-16 20:00:00,159.94,58502.00
2023-10-16 21:00:00,145.01,54830.25
2023-10-16 22:00:00,135.20,51283.00
2023-10-16 23:00:00,119.22,47937.00
2023-10-17 00:00:00,127.58,46058.25
2023-10-17 01:00:00,114.04,43913.00
2023-10-17 02:00:00,108.38,43189.50
2023-10-17 03:00:00,105.50,43786.75
2023-10-17 04:00:00,110.57,44979.25
2023-10-17 05:00:00,121.96,48750.00
2023-10-17 06:00:00,150.25,56373.50
2023-10-17 07:00:00,165.00,62077.50
2023-10-17 08:00:00,191.08,64086.25
2023-10-17 09:00:00,159.40,64006.25
2023-10-17 10:00:00,134.98,64488.75
2023-10-17 11:00:00,113.67,64664.00
2023-10-17 12:00:00,108.91,63211.25
2023-10-17 13:00:00,100.08,61618.50
2023-10-17 14:00:00,98.40,59863.00
2023-10-17 15:00:00,107.95,59101.00
2023-10-17 16:00:00,128.42,59036.50
2023-10-17 17:00:00,153.12,60423.50
2023-10-17 18:00:00,165.92,63017.50
2023-10-17 19:00:00,164.45,63918.25
2023-10-17 20:00:00,129.97,60883.00
2023-10-17 21:00:00,132.90,56969.00
2023-10-17 22:00:00,126.03,53414.25
2023-10-17 23:00:00,104.42,49314.50
2023-10-18 00:00:00,89.58,46564.75
2023-10-18 01:00:00,89.06,44993.75
2023-10-18 02:00:00,88.36,44140.00
2023-10-18 03:00:00,89.48,44482.50
2023-10-18 04:00:00,91.99,45616.25
2023-10-18 05:00:00,97.56,49080.75
2023-10-18 06:00:00,134.00,56720.25
2023-10-18 07:00:00,166.91,62250.50
2023-10-18 08:00:00,159.14,64881.00
2023-10-18 09:00:00,123.41,65208.00
2023-10-18 10:00:00,90.02,64909.00
2023-10-18 11:00:00,76.92,65265.25
2023-10-18 12:00:00,70.09,64293.75
2023-10-18 13:00:00,64.00,62945.00
2023-10-18 14:00:00,71.59,61127.25
2023-10-18 15:00:00,90.07,60202.75
2023-10-18 16:00:00,115.16,60676.50
2023-10-18 17:00:00,131.08,61675.25
2023-10-18 18:00:00,110.54,64529.75
2023-10-18 19:00:00,106.90,64755.50
2023-10-18 20:00:00,96.81,61556.25
2023-10-18 21:00:00,86.29,58010.25
2023-10-18 22:00:00,76.23,54616.50
2023-10-18 23:00:00,47.48,51528.75
2023-10-19 00:00:00,25.89,48267.00
2023-10-19 01:00:00,15.45,46652.50
2023-10-19 02:00:00,10.10,45284.75
2023-10-19 03:00:00,8.15,45491.00
2023-10-19 04:00:00,17.01,46521.75
2023-10-19 05:00:00,42.88,49870.00
2023-10-19 06:00:00,88.07,56219.75
2023-10-19 07:00:00,107.78,62028.00
2023-10-19 08:00:00,124.11,65229.25
2023-10-19 09:00:00,127.00,66416.25
2023-10-19 10:00:00,122.75,66826.75
2023-10-19 11:00:00,124.64,67289.50
2023-10-19 12:00:00,124.85,66495.00
2023-10-19 13:00:00,120.11,65874.50
2023-10-19 14:00:00,119.58,64771.75
2023-10-19 15:00:00,123.62,63775.00
2023-10-19 16:00:00,133.04,63355.50
2023-10-19 17:00:00,137.70,63806.25
2023-10-19 18:00:00,138.87,65657.50
2023-10-19 19:00:00,138.07,64964.50
2023-10-19 20:00:00,116.79,60951.25
2023-10-19 21:00:00,94.75,56589.75
2023-10-19 22:00:00,97.00,52713.00
2023-10-19 23:00:00,83.60,48336.00
2023-10-20 00:00:00,77.59,46006.00
2023-10-20 01:00:00,63.69,44973.25
2023-10-20 02:00:00,51.20,43745.50
2023-10-20 03:00:00,35.27,43784.00
2023-10-20 04:00:00,23.05,45732.00
2023-10-20 05:00:00,41.75,49375.00
2023-10-20 06:00:00,76.69,56436.25
2023-10-20 07:00:00,108.12,62280.25
2023-10-20 08:00:00,119.44,65139.75
2023-10-20 09:00:00,124.76,66634.75
2023-10-20 10:00:00,115.22,67566.00
2023-10-20 11:00:00,109.16,68280.00
2023-10-20 12:00:00,100.75,66690.50
2023-10-20 13:00:00,93.76,65041.00
2023-10-20 14:00:00,92.81,62581.00
2023-10-20 15:00:00,95.31,60962.50
2023-10-20 16:00:00,99.03,60224.50
2023-10-20 17:00:00,108.50,62095.50
2023-10-20 18:00:00,117.54,63620.75
2023-10-20 19:00:00,120.29,62557.25
2023-10-20 20:00:00,101.94,57842.00
2023-10-20 21:00:00,82.86,53578.00
2023-10-20 22:00:00,78.51,50009.75
2023-10-20 23:00:00,56.44,46491.75
2023-10-21 00:00:00,53.10,44320.75
2023-10-21 01:00:00,37.27,42820.75
2023-10-21 02:00:00,39.74,41998.25
2023-10-21 03:00:00,33.95,41636.00
2023-10-21 04:00:00,37.15,41814.50
2023-10-21 05:00:00,35.14,42887.75
2023-10-21 06:00:00,43.70,44192.25
2023-10-21 07:00:00,66.67,46012.25
2023-10-21 08:00:00,74.95,48447.25
2023-10-21 09:00:00,58.71,51011.50
2023-10-21 10:00:00,44.83,52939.00
2023-10-21 11:00:00,31.10,54116.50
2023-10-21 12:00:00,20.80,53481.25
2023-10-21 13:00:00,10.00,51935.50
2023-10-21 14:00:00,13.21,50119.25
2023-10-21 15:00:00,28.03,48380.50
2023-10-21 16:00:00,84.35,47899.50
2023-10-21 17:00:00,114.77,49083.50
2023-10-21 18:00:00,128.40,52070.50
2023-10-21 19:00:00,114.72,52050.50
2023-10-21 20:00:00,90.21,48675.75
2023-10-21 21:00:00,53.39,46266.75
2023-10-21 22:00:00,49.33,44215.25
2023-10-21 23:00:00,40.15,41310.50
2023-10-22 00:00:00,39.37,39079.25
2023-10-22 01:00:00,30.36,37096.00
2023-10-22 02:00:00,18.61,36981.25
2023-10-22 03:00:00,15.63,36914.50
2023-10-22 04:00:00,18.35,37179.50
2023-10-22 05:00:00,34.32,37433.75
2023-10-22 06:00:00,30.26,38202.25
2023-10-22 07:00:00,58.20,40182.75
2023-10-22 08:00:00,54.50,43296.75
2023-10-22 09:00:00,62.83,46234.50
2023-10-22 10:00:00,51.58,48577.50
2023-10-22 11:00:00,48.59,50641.25
2023-10-22 12:00:00,44.99,50956.50
2023-10-22 13:00:00,29.19,48802.50
2023-10-22 14:00:00,31.86,47135.25
2023-10-22 15:00:00,51.29,46052.00
2023-10-22 16:00:00,77.32,46357.25
2023-10-22 17:00:00,125.83,48405.25
2023-10-22 18:00:00,135.29,52292.00
2023-10-22 19:00:00,139.02,52282.50
2023-10-22 20:00:00,126.05,49442.00
2023-10-22 21:00:00,112.47,47706.50
2023-10-22 22:00:00,102.18,46856.00
2023-10-22 23:00:00,96.66,44605.25
