time_berlin,price (MWh),demand (MW)
2023-10-09 00:00:00,91.11,38185.25
2023-10-09 01:00:00,87.45,36931.50
2023-10-09 02:00:00,82.44,36658.50
2023-10-09 03:00:00,77.40,37387.25
2023-10-09 04:00:00,75.00,38674.50
2023-10-09 05:00:00,79.05,43112.00
2023-10-09 06:00:00,96.70,52307.50
2023-10-09 07:00:00,111.80,58146.00
2023-10-09 08:00:00,126.72,60636.50
2023-10-09 09:00:00,121.43,61623.75
2023-10-09 10:00:00,111.59,63127.75
2023-10-09 11:00:00,105.36,63790.25
2023-10-09 12:00:00,98.99,63377.50
2023-10-09 13:00:00,100.60,61783.75
2023-10-09 14:00:00,105.50,60784.25
2023-10-09 15:00:00,109.91,59890.50
2023-10-09 16:00:00,113.02,59214.00
2023-10-09 17:00:00,129.32,59454.50
2023-10-09 18:00:00,189.22,59970.00
2023-10-09 19:00:00,221.70,60531.75
2023-10-09 20:00:00,184.50,57201.00
2023-10-09 21:00:00,132.75,53426.75
2023-10-09 22:00:00,120.00,49298.50
2023-10-09 23:00:00,112.70,45940.50
2023-10-10 00:00:00,104.00,44041.00
2023-10-10 01:00:00,100.60,42631.25
2023-10-10 02:00:00,99.90,41657.75
2023-10-10 03:00:00,99.52,41975.50
2023-10-10 04:00:00,97.39,43098.00
2023-10-10 05:00:00,110.71,46349.00
2023-10-10 06:00:00,130.00,53939.25
2023-10-10 07:00:00,201.92,59072.75
2023-10-10 08:00:00,198.63,61161.00
2023-10-10 09:00:00,132.10,61641.00
2023-10-10 10:00:00,116.20,63105.50
2023-10-10 11:00:00,104.98,63591.25
2023-10-10 12:00:00,96.65,62372.75
2023-10-10 13:00:00,89.29,60584.25
2023-10-10 14:00:00,91.42,59193.25
2023-10-10 15:00:00,91.62,58813.25
2023-10-10 16:00:00,99.20,58748.25
2023-10-10 17:00:00,117.36,59900.25
2023-10-10 18:00:00,127.42,61120.25
2023-10-10 19:00:00,139.27,62598.75
2023-10-10 20:00:00,104.78,59706.75
2023-10-10 21:00:00,86.74,55277.75
2023-10-10 22:00:00,88.65,51663.25
2023-10-10 23:00:00,68.90,47551.75
2023-10-11 00:00:00,63.25,43860.50
2023-10-11 01:00:00,26.06,42413.50
2023-10-11 02:00:00,7.85,41961.50
2023-10-11 03:00:00,2.31,41984.25
2023-10-11 04:00:00,3.26,43335.00
2023-10-11 05:00:00,10.00,47183.75
2023-10-11 06:00:00,80.13,54557.25
2023-10-11 07:00:00,127.16,59525.25
2023-10-11 08:00:00,127.88,62087.75
2023-10-11 09:00:00,102.94,62644.75
2023-10-11 10:00:00,50.01,63145.25
2023-10-11 11:00:00,1.05,62868.00
2023-10-11 12:00:00,0.00,62553.25
2023-10-11 13:00:00,-0.06,61170.00
2023-10-11 14:00:00,-0.04,60077.25
2023-10-11 15:00:00,0.06,59402.50
2023-10-11 16:00:00,57.78,59295.25
2023-10-11 17:00:00,102.23,59794.50
2023-10-11 18:00:00,127.79,61443.75
2023-10-11 19:00:00,132.14,63417.50
2023-10-11 20:00:00,122.55,59403.50
2023-10-11 21:00:00,101.95,55194.50
2023-10-11 22:00:00,98.86,51179.25
2023-10-11 23:00:00,89.92,47726.75
2023-10-12 00:00:00,78.31,46008.75
2023-10-12 01:00:00,82.95,44697.25
2023-10-12 02:00:00,83.73,43196.00
2023-10-12 03:00:00,87.82,42642.00
2023-10-12 04:00:00,89.04,43317.25
2023-10-12 05:00:00,102.60,47749.00
2023-10-12 06:00:00,126.50,56427.25
2023-10-12 07:00:00,132.84,61678.00
2023-10-12 08:00:00,148.39,63541.00
2023-10-12 09:00:00,137.68,64335.75
2023-10-12 10:00:00,130.90,65297.75
2023-10-12 11:00:00,124.94,66043.50
2023-10-12 12:00:00,111.08,65286.75
2023-10-12 13:00:00,104.29,64321.50
2023-10-12 14:00:00,108.38,62889.25
2023-10-12 15:00:00,120.00,62126.00
2023-10-12 16:00:00,125.71,60838.75
2023-10-12 17:00:00,145.00,60582.25
2023-10-12 18:00:00,169.90,61418.00
2023-10-12 19:00:00,220.99,61674.50
2023-10-12 20:00:00,151.27,57984.00
2023-10-12 21:00:00,129.36,54412.25
2023-10-12 22:00:00,123.50,50174.50
2023-10-12 23:00:00,109.84,46284.00
2023-10-13 00:00:00,123.99,43905.00
2023-10-13 01:00:00,115.00,42060.75
2023-10-13 02:00:00,107.14,40679.75
2023-10-13 03:00:00,101.40,41626.75
2023-10-13 04:00:00,100.08,42386.25
2023-10-13 05:00:00,95.25,46291.50
2023-10-13 06:00:00,129.43,54335.50
2023-10-13 07:00:00,143.45,60242.75
2023-10-13 08:00:00,145.25,62874.00
2023-10-13 09:00:00,132.05,63826.50
2023-10-13 10:00:00,99.00,64046.75
2023-10-13 11:00:00,72.02,64024.00
2023-10-13 12:00:00,34.45,63279.25
2023-10-13 13:00:00,7.30,61095.25
2023-10-13 14:00:00,4.31,58720.75
2023-10-13 15:00:00,4.24,58499.25
2023-10-13 16:00:00,10.00,58798.50
2023-10-13 17:00:00,46.48,59230.00
2023-10-13 18:00:00,74.23,60336.75
2023-10-13 19:00:00,76.30,60312.75
2023-10-13 20:00:00,15.94,56117.75
2023-10-13 21:00:00,5.05,51966.00
2023-10-13 22:00:00,0.20,48990.25
2023-10-13 23:00:00,-0.81,45725.75
2023-10-14 00:00:00,-0.09,43518.25
2023-10-14 01:00:00,-1.87,41088.50
2023-10-14 02:00:00,-1.49,41079.00
2023-10-14 03:00:00,-1.72,40782.50
2023-10-14 04:00:00,-2.21,39580.00
2023-10-14 05:00:00,-2.08,40238.50
2023-10-14 06:00:00,-0.96,42183.75
2023-10-14 07:00:00,-0.02,44369.75
2023-10-14 08:00:00,9.09,48158.25
2023-10-14 09:00:00,20.60,50770.50
2023-10-14 10:00:00,1.08,52088.25
2023-10-14 11:00:00,-0.05,53237.75
2023-10-14 12:00:00,-0.94,52990.25
2023-10-14 13:00:00,-1.09,51026.75
2023-10-14 14:00:00,-1.39,49779.50
2023-10-14 15:00:00,-0.08,48711.25
2023-10-14 16:00:00,0.60,48137.00
2023-10-14 17:00:00,67.19,49917.25
2023-10-14 18:00:00,117.90,51494.75
2023-10-14 19:00:00,129.97,51438.00
2023-10-14 20:00:00,96.91,48777.50
2023-10-14 21:00:00,85.68,46338.25
2023-10-14 22:00:00,74.59,44306.00
2023-10-14 23:00:00,47.06,41964.50
2023-10-15 00:00:00,14.67,39689.25
2023-10-15 01:00:00,6.96,37982.25
2023-10-15 02:00:00,5.79,38106.00
2023-10-15 03:00:00,9.06,37897.50
2023-10-15 04:00:00,5.72,37703.25
2023-10-15 05:00:00,7.63,37469.25
2023-10-15 06:00:00,5.88,38867.25
2023-10-15 07:00:00,21.34,40611.50
2023-10-15 08:00:00,24.58,43886.50
2023-10-15 09:00:00,30.90,46356.50
2023-10-15 10:00:00,5.07,48804.50
