time_berlin,price (MWh),demand (MW)
2023-05-08 00:00:00,85.92,41103.75
2023-05-08 01:00:00,83.93,39137.00
2023-05-08 02:00:00,83.78,38438.25
2023-05-08 03:00:00,83.13,38424.50
2023-05-08 04:00:00,84.09,39848.50
2023-05-08 05:00:00,90.91,43465.75
2023-05-08 06:00:00,104.12,51625.25
2023-05-08 07:00:00,119.45,57097.00
2023-05-08 08:00:00,110.97,60266.75
2023-05-08 09:00:00,100.01,61487.50
2023-05-08 10:00:00,91.83,62160.00
2023-05-08 11:00:00,81.64,62608.25
2023-05-08 12:00:00,80.41,62008.25
2023-05-08 13:00:00,74.32,61014.50
2023-05-08 14:00:00,74.09,59582.50
2023-05-08 15:00:00,78.00,58887.50
2023-05-08 16:00:00,84.01,57844.00
2023-05-08 17:00:00,97.05,58242.25
2023-05-08 18:00:00,110.04,57817.25
2023-05-08 19:00:00,132.90,57593.75
2023-05-08 20:00:00,128.41,56133.00
2023-05-08 21:00:00,121.99,55288.25
2023-05-08 22:00:00,112.56,52224.25
2023-05-08 23:00:00,99.38,47918.25
2023-05-09 00:00:00,95.96,44451.25
2023-05-09 01:00:00,87.52,43662.00
2023-05-09 02:00:00,84.60,42713.00
2023-05-09 03:00:00,84.17,42718.75
2023-05-09 04:00:00,85.25,43820.75
2023-05-09 05:00:00,92.45,47077.75
2023-05-09 06:00:00,111.58,53625.25
2023-05-09 07:00:00,121.00,58500.00
2023-05-09 08:00:00,117.88,61403.00
2023-05-09 09:00:00,104.96,61753.25
2023-05-09 10:00:00,88.84,61466.25
2023-05-09 11:00:00,70.95,62423.75
2023-05-09 12:00:00,65.76,61953.25
2023-05-09 13:00:00,61.91,60509.75
2023-05-09 14:00:00,68.29,59498.25
2023-05-09 15:00:00,80.80,58448.75
2023-05-09 16:00:00,84.44,57579.75
2023-05-09 17:00:00,100.06,59188.50
2023-05-09 18:00:00,116.34,59499.75
2023-05-09 19:00:00,121.93,58869.75
2023-05-09 20:00:00,121.05,57070.25
2023-05-09 21:00:00,110.97,56023.50
2023-05-09 22:00:00,104.67,52541.50
2023-05-09 23:00:00,89.93,48498.75
