time_berlin,price (MWh),demand (MW)
2022-08-29 00:00:00,590.85,39747.25
2022-08-29 01:00:00,544.14,38548.75
2022-08-29 02:00:00,523.30,38174.75
2022-08-29 03:00:00,521.03,38168.00
2022-08-29 04:00:00,516.07,39115.00
2022-08-29 05:00:00,582.36,42864.50
2022-08-29 06:00:00,696.75,49738.75
2022-08-29 07:00:00,769.92,54512.75
2022-08-29 08:00:00,793.99,57629.00
2022-08-29 09:00:00,668.06,58508.00
2022-08-29 10:00:00,661.36,59706.50
2022-08-29 11:00:00,574.27,60300.75
2022-08-29 12:00:00,548.77,60261.50
2022-08-29 13:00:00,553.42,59697.00
2022-08-29 14:00:00,541.57,58830.25
2022-08-29 15:00:00,548.41,57406.75
2022-08-29 16:00:00,645.73,56575.50
2022-08-29 17:00:00,773.91,56440.25
2022-08-29 18:00:00,837.66,56502.00
2022-08-29 19:00:00,871.00,56066.50
2022-08-29 20:00:00,860.89,54849.00
2022-08-29 21:00:00,800.00,52256.75
2022-08-29 22:00:00,762.48,48312.75
2022-08-29 23:00:00,615.91,44710.25
2022-08-30 00:00:00,617.49,42196.25
2022-08-30 01:00:00,595.07,41101.75
2022-08-30 02:00:00,585.01,40450.75
2022-08-30 03:00:00,584.96,40485.50
2022-08-30 04:00:00,594.99,41399.75
2022-08-30 05:00:00,612.55,44319.00
2022-08-30 06:00:00,763.30,50937.00
2022-08-30 07:00:00,778.06,55075.75
2022-08-30 08:00:00,791.31,58161.25
2022-08-30 09:00:00,759.95,59119.25
2022-08-30 10:00:00,664.79,60211.75
2022-08-30 11:00:00,580.26,61343.75
2022-08-30 12:00:00,569.34,61463.00
2022-08-30 13:00:00,571.95,60861.25
2022-08-30 14:00:00,553.98,59619.50
2022-08-30 15:00:00,581.30,58271.00
2022-08-30 16:00:00,573.89,57166.50
2022-08-30 17:00:00,746.77,57133.75
2022-08-30 18:00:00,793.71,57107.00
2022-08-30 19:00:00,855.46,56412.25
2022-08-30 20:00:00,765.99,56230.00
2022-08-30 21:00:00,705.00,53272.00
2022-08-30 22:00:00,626.74,49480.50
2022-08-30 23:00:00,573.80,46343.00
2022-08-31 00:00:00,531.48,43430.50
2022-08-31 01:00:00,523.31,41985.00
2022-08-31 02:00:00,541.87,41151.75
2022-08-31 03:00:00,498.16,41187.75
2022-08-31 04:00:00,541.83,42303.00
2022-08-31 05:00:00,543.26,45214.00
2022-08-31 06:00:00,649.99,51856.25
2022-08-31 07:00:00,724.46,56317.00
2022-08-31 08:00:00,736.97,59434.00
2022-08-31 09:00:00,697.72,60480.75
2022-08-31 10:00:00,633.31,62062.75
2022-08-31 11:00:00,644.83,63260.50
2022-08-31 12:00:00,552.93,62597.50
2022-08-31 13:00:00,529.08,61113.50
2022-08-31 14:00:00,496.98,59268.25
2022-08-31 15:00:00,519.64,58699.00
2022-08-31 16:00:00,541.81,57702.50
2022-08-31 17:00:00,641.74,57999.25
2022-08-31 18:00:00,720.67,57665.75
2022-08-31 19:00:00,750.00,57035.75
2022-08-31 20:00:00,714.45,56084.75
2022-08-31 21:00:00,677.26,53510.75
2022-08-31 22:00:00,563.52,50034.75
2022-08-31 23:00:00,532.51,46126.25
2022-09-01 00:00:00,490.77,43321.25
2022-09-01 01:00:00,484.36,41827.25
2022-09-01 02:00:00,486.34,40757.00
2022-09-01 03:00:00,480.02,40840.75
2022-09-01 04:00:00,495.18,41750.25
2022-09-01 05:00:00,532.80,44795.50
2022-09-01 06:00:00,644.71,51078.75
2022-09-01 07:00:00,669.21,55542.00
2022-09-01 08:00:00,665.46,58399.50
2022-09-01 09:00:00,614.15,59531.75
2022-09-01 10:00:00,567.93,60795.00
2022-09-01 11:00:00,522.02,61499.50
2022-09-01 12:00:00,495.26,61704.00
2022-09-01 13:00:00,491.55,60060.00
2022-09-01 14:00:00,511.25,59162.50
2022-09-01 15:00:00,539.65,57842.50
2022-09-01 16:00:00,559.97,56769.75
2022-09-01 17:00:00,631.45,56732.75
2022-09-01 18:00:00,686.23,56782.75
2022-09-01 19:00:00,729.90,56656.75
2022-09-01 20:00:00,702.09,56083.75
2022-09-01 21:00:00,640.72,53261.25
2022-09-01 22:00:00,572.54,49772.50
2022-09-01 23:00:00,495.19,45936.75
2022-09-02 00:00:00,456.05,43729.75
2022-09-02 01:00:00,418.74,41993.25
2022-09-02 02:00:00,395.35,40943.25
2022-09-02 03:00:00,362.68,41085.75
2022-09-02 04:00:00,391.73,42048.50
2022-09-02 05:00:00,445.42,45605.25
2022-09-02 06:00:00,532.08,51961.00
2022-09-02 07:00:00,566.10,56303.75
2022-09-02 08:00:00,581.97,58979.25
2022-09-02 09:00:00,529.89,60143.25
2022-09-02 10:00:00,497.53,62062.75
2022-09-02 11:00:00,404.22,62423.25
2022-09-02 12:00:00,260.08,62352.50
2022-09-02 13:00:00,238.59,61044.50
2022-09-02 14:00:00,244.16,59493.25
2022-09-02 15:00:00,309.98,57899.75
2022-09-02 16:00:00,367.53,56196.00
2022-09-02 17:00:00,489.39,56436.75
2022-09-02 18:00:00,550.10,56122.50
2022-09-02 19:00:00,574.34,55841.75
2022-09-02 20:00:00,562.86,55658.25
2022-09-02 21:00:00,401.96,53376.50
2022-09-02 22:00:00,343.25,50823.25
2022-09-02 23:00:00,210.06,47967.50
2022-09-03 00:00:00,230.18,44363.75
2022-09-03 01:00:00,244.97,42848.75
2022-09-03 02:00:00,262.46,41223.50
2022-09-03 03:00:00,249.99,40984.50
2022-09-03 04:00:00,235.30,40579.50
2022-09-03 05:00:00,291.67,40652.00
2022-09-03 06:00:00,275.00,42276.25
2022-09-03 07:00:00,370.08,44444.50
2022-09-03 08:00:00,400.43,47631.25
2022-09-03 09:00:00,378.67,49898.75
2022-09-03 10:00:00,206.73,52261.75
2022-09-03 11:00:00,128.28,53942.25
2022-09-03 12:00:00,75.27,52462.75
2022-09-03 13:00:00,51.01,50662.25
2022-09-03 14:00:00,77.55,49866.00
2022-09-03 15:00:00,165.93,48987.50
2022-09-03 16:00:00,249.98,48406.75
2022-09-03 17:00:00,401.54,48984.50
2022-09-03 18:00:00,453.63,49592.25
2022-09-03 19:00:00,530.00,49239.25
2022-09-03 20:00:00,514.93,48770.75
2022-09-03 21:00:00,411.00,46554.00
2022-09-03 22:00:00,381.71,44320.75
2022-09-03 23:00:00,319.72,41917.00
2022-09-04 00:00:00,210.27,39667.75
2022-09-04 01:00:00,204.77,37815.50
2022-09-04 02:00:00,200.05,36981.25
2022-09-04 03:00:00,204.16,36183.75
2022-09-04 04:00:00,220.08,36030.00
2022-09-04 05:00:00,222.72,36341.50
2022-09-04 06:00:00,211.07,37025.75
2022-09-04 07:00:00,226.39,38521.50
2022-09-04 08:00:00,209.95,41484.25
2022-09-04 09:00:00,183.72,44436.00
2022-09-04 10:00:00,125.91,47100.00
2022-09-04 11:00:00,83.97,48791.50
2022-09-04 12:00:00,72.61,48779.00
2022-09-04 13:00:00,52.91,47423.50
2022-09-04 14:00:00,65.48,45963.50
2022-09-04 15:00:00,86.63,45096.50
2022-09-04 16:00:00,204.12,44621.25
2022-09-04 17:00:00,375.00,45335.00
2022-09-04 18:00:00,455.47,46714.00
2022-09-04 19:00:00,509.93,47383.25
2022-09-04 20:00:00,509.93,48694.50
2022-09-04 21:00:00,445.00,47421.25
2022-09-04 22:00:00,409.67,46117.50
2022-09-04 23:00:00,335.28,43688.25
