time_berlin,price (MWh),demand (MW)
2025-03-31 00:00:00,65.57,43829.00
2025-03-31 01:00:00,63.25,41727.00
2025-03-31 02:00:00,64.41,41538.00
2025-03-31 03:00:00,67.22,41901.25
2025-03-31 04:00:00,68.97,43796.75
2025-03-31 05:00:00,88.00,48626.75
2025-03-31 06:00:00,109.27,57019.00
2025-03-31 07:00:00,143.54,61216.00
2025-03-31 08:00:00,174.23,63875.50
2025-03-31 09:00:00,133.17,64927.75
2025-03-31 10:00:00,110.27,65097.75
2025-03-31 11:00:00,99.04,64573.25
2025-03-31 12:00:00,83.54,63853.50
2025-03-31 13:00:00,74.10,62720.75
2025-03-31 14:00:00,73.58,60806.50
2025-03-31 15:00:00,69.55,59015.50
2025-03-31 16:00:00,76.24,58073.25
2025-03-31 17:00:00,100.83,58843.50
2025-03-31 18:00:00,131.57,60518.00
2025-03-31 19:00:00,183.96,61000.25
2025-03-31 20:00:00,172.73,59565.50
2025-03-31 21:00:00,135.03,56481.50
2025-03-31 22:00:00,115.25,53103.75
2025-03-31 23:00:00,102.34,49758.50
2025-04-01 00:00:00,101.56,46679.50
2025-04-01 01:00:00,95.02,44634.00
2025-04-01 02:00:00,92.91,43877.25
2025-04-01 03:00:00,93.50,44109.75
2025-04-01 04:00:00,91.43,45956.50
2025-04-01 05:00:00,100.71,50106.00
2025-04-01 06:00:00,129.46,57448.25
2025-04-01 07:00:00,179.96,62027.50
2025-04-01 08:00:00,159.37,64316.00
2025-04-01 09:00:00,108.47,64568.00
2025-04-01 10:00:00,86.17,63056.50
2025-04-01 11:00:00,70.26,63483.00
2025-04-01 12:00:00,53.15,62051.75
2025-04-01 13:00:00,11.57,61118.00
2025-04-01 14:00:00,10.89,59345.25
2025-04-01 15:00:00,26.70,57612.00
2025-04-01 16:00:00,65.23,56541.75
2025-04-01 17:00:00,82.80,57235.75
2025-04-01 18:00:00,122.39,59619.00
2025-04-01 19:00:00,155.72,60108.00
2025-04-01 20:00:00,138.00,59790.00
2025-04-01 21:00:00,110.90,57216.00
2025-04-01 22:00:00,95.64,53174.00
2025-04-01 23:00:00,79.45,48826.25
2025-04-02 00:00:00,68.06,45719.50
2025-04-02 01:00:00,66.93,43933.50
2025-04-02 02:00:00,66.80,43296.00
2025-04-02 03:00:00,67.97,43676.00
2025-04-02 04:00:00,68.90,44898.00
2025-04-02 05:00:00,82.18,48993.50
2025-04-02 06:00:00,113.84,56321.00
2025-04-02 07:00:00,150.31,60837.75
2025-04-02 08:00:00,124.70,63138.25
2025-04-02 09:00:00,84.74,63273.50
2025-04-02 10:00:00,48.38,61522.00
2025-04-02 11:00:00,0.00,60809.00
2025-04-02 12:00:00,-4.92,59657.75
2025-04-02 13:00:00,-20.06,58486.25
2025-04-02 14:00:00,-21.02,56692.75
2025-04-02 15:00:00,-10.00,56361.75
2025-04-02 16:00:00,-1.73,56163.00
2025-04-02 17:00:00,15.37,57423.50
2025-04-02 18:00:00,88.84,58823.00
2025-04-02 19:00:00,125.35,59304.75
2025-04-02 20:00:00,114.00,59239.00
2025-04-02 21:00:00,96.07,56511.25
2025-04-02 22:00:00,82.63,52724.75
2025-04-02 23:00:00,71.43,49259.00
2025-04-03 00:00:00,67.00,45614.75
2025-04-03 01:00:00,67.00,44310.00
2025-04-03 02:00:00,67.00,43064.50
2025-04-03 03:00:00,68.95,42802.00
2025-04-03 04:00:00,71.00,44545.25
2025-04-03 05:00:00,86.22,48441.00
2025-04-03 06:00:00,129.71,55122.75
2025-04-03 07:00:00,162.77,59429.00
2025-04-03 08:00:00,133.30,62297.50
2025-04-03 09:00:00,79.11,62676.00
2025-04-03 10:00:00,40.47,61779.00
2025-04-03 11:00:00,-0.16,60814.00
2025-04-03 12:00:00,-1.19,58650.50
2025-04-03 13:00:00,-8.40,56992.25
2025-04-03 14:00:00,-5.85,55534.50
2025-04-03 15:00:00,-0.27,54794.50
2025-04-03 16:00:00,16.09,54549.25
2025-04-03 17:00:00,75.00,55221.75
2025-04-03 18:00:00,138.00,57910.75
2025-04-03 19:00:00,163.48,59364.00
2025-04-03 20:00:00,155.88,58950.50
2025-04-03 21:00:00,137.03,55777.25
2025-04-03 22:00:00,113.21,51894.25
2025-04-03 23:00:00,104.63,47906.75
2025-04-04 00:00:00,108.34,44844.50
2025-04-04 01:00:00,103.04,43132.00
2025-04-04 02:00:00,102.89,42304.00
2025-04-04 03:00:00,103.61,42581.00
2025-04-04 04:00:00,105.95,44244.00
2025-04-04 05:00:00,112.55,48135.50
2025-04-04 06:00:00,152.67,55263.50
2025-04-04 07:00:00,180.17,59444.50
2025-04-04 08:00:00,139.40,62401.75
2025-04-04 09:00:00,95.68,61635.50
2025-04-04 10:00:00,65.00,60312.00
2025-04-04 11:00:00,7.82,59498.50
2025-04-04 12:00:00,0.00,57594.00
2025-04-04 13:00:00,-1.31,56108.00
2025-04-04 14:00:00,-1.21,53719.25
2025-04-04 15:00:00,-0.13,52745.25
2025-04-04 16:00:00,29.70,52837.50
2025-04-04 17:00:00,79.87,53593.75
2025-04-04 18:00:00,126.35,56222.75
2025-04-04 19:00:00,167.64,56917.00
2025-04-04 20:00:00,155.99,56326.75
2025-04-04 21:00:00,120.67,52495.00
2025-04-04 22:00:00,106.15,49053.50
2025-04-04 23:00:00,96.97,45674.75
2025-04-05 00:00:00,109.23,43140.00
2025-04-05 01:00:00,102.76,40693.50
2025-04-05 02:00:00,99.39,40013.50
2025-04-05 03:00:00,99.40,39906.75
2025-04-05 04:00:00,98.31,40591.50
2025-04-05 05:00:00,97.50,42485.50
2025-04-05 06:00:00,102.98,44033.50
2025-04-05 07:00:00,105.90,47049.25
2025-04-05 08:00:00,98.30,50059.75
2025-04-05 09:00:00,57.16,52720.75
2025-04-05 10:00:00,0.66,52264.75
2025-04-05 11:00:00,-0.94,50492.00
2025-04-05 12:00:00,-24.09,48501.50
2025-04-05 13:00:00,-47.73,46024.75
2025-04-05 14:00:00,-49.10,44289.25
2025-04-05 15:00:00,-29.91,44373.25
2025-04-05 16:00:00,-4.30,45144.75
2025-04-05 17:00:00,0.00,47323.75
2025-04-05 18:00:00,70.00,49363.50
2025-04-05 19:00:00,99.40,49684.75
2025-04-05 20:00:00,98.90,49049.25
2025-04-05 21:00:00,84.25,47444.75
2025-04-05 22:00:00,78.99,45360.75
2025-04-05 23:00:00,68.75,42782.00
2025-04-06 00:00:00,70.45,39864.75
2025-04-06 01:00:00,61.00,38255.25
2025-04-06 02:00:00,62.72,37367.25
2025-04-06 03:00:00,68.28,37738.75
2025-04-06 04:00:00,69.95,38092.75
2025-04-06 05:00:00,77.43,38417.75
2025-04-06 06:00:00,76.54,39090.25
2025-04-06 07:00:00,78.11,41351.50
2025-04-06 08:00:00,41.79,44168.75
2025-04-06 09:00:00,0.10,47227.50
2025-04-06 10:00:00,-2.00,47712.00
2025-04-06 11:00:00,-27.56,47927.75
2025-04-06 12:00:00,-60.01,46925.75
2025-04-06 13:00:00,-106.31,44488.50
2025-04-06 14:00:00,-114.57,42720.25
2025-04-06 15:00:00,-70.00,41803.75
2025-04-06 16:00:00,-18.95,42729.00
2025-04-06 17:00:00,1.76,46099.25
2025-04-06 18:00:00,112.41,48352.00
2025-04-06 19:00:00,131.56,49783.25
2025-04-06 20:00:00,132.90,50472.00
2025-04-06 21:00:00,121.38,49368.50
2025-04-06 22:00:00,111.84,47939.50
2025-04-06 23:00:00,100.03,45290.00
