time_berlin,price (MWh),demand (MW)
2024-08-12 00:00:00,104.98,39670.00
2024-08-12 01:00:00,94.62,38393.50
2024-08-12 02:00:00,85.30,37644.00
2024-08-12 03:00:00,86.60,37802.00
2024-08-12 04:00:00,88.85,39029.50
2024-08-12 05:00:00,114.54,41920.00
2024-08-12 06:00:00,153.82,48261.75
2024-08-12 07:00:00,153.82,53673.50
2024-08-12 08:00:00,115.25,57541.75
2024-08-12 09:00:00,69.90,57937.50
2024-08-12 10:00:00,40.12,58964.25
2024-08-12 11:00:00,16.04,59449.50
2024-08-12 12:00:00,10.06,58526.75
2024-08-12 13:00:00,6.98,57307.50
2024-08-12 14:00:00,13.80,56200.75
2024-08-12 15:00:00,27.87,55629.75
2024-08-12 16:00:00,48.65,55270.75
2024-08-12 17:00:00,89.29,55784.50
2024-08-12 18:00:00,122.78,56672.25
2024-08-12 19:00:00,206.02,57264.25
2024-08-12 20:00:00,224.84,55765.50
2024-08-12 21:00:00,128.34,54906.25
2024-08-12 22:00:00,106.88,51811.25
2024-08-12 23:00:00,100.05,48655.75
2024-08-13 00:00:00,99.64,46117.25
2024-08-13 01:00:00,87.91,44441.75
2024-08-13 02:00:00,86.60,43053.75
2024-08-13 03:00:00,84.79,42650.25
2024-08-13 04:00:00,84.76,42890.25
2024-08-13 05:00:00,101.37,45769.75
2024-08-13 06:00:00,125.66,51227.50
2024-08-13 07:00:00,133.71,55907.75
2024-08-13 08:00:00,117.89,59741.50
2024-08-13 09:00:00,87.81,60740.75
2024-08-13 10:00:00,66.67,61193.00
2024-08-13 11:00:00,55.94,61036.75
2024-08-13 12:00:00,43.01,60500.00
2024-08-13 13:00:00,40.37,59464.50
2024-08-13 14:00:00,47.96,58462.00
2024-08-13 15:00:00,64.15,58608.75
2024-08-13 16:00:00,86.00,58312.50
2024-08-13 17:00:00,105.00,58855.75
2024-08-13 18:00:00,121.04,58907.25
2024-08-13 19:00:00,202.72,57980.00
2024-08-13 20:00:00,205.35,57015.00
2024-08-13 21:00:00,128.90,56491.75
2024-08-13 22:00:00,111.48,52191.00
2024-08-13 23:00:00,104.99,48836.00
2024-08-14 00:00:00,87.73,46453.00
2024-08-14 01:00:00,90.79,44425.75
2024-08-14 02:00:00,87.73,43507.25
2024-08-14 03:00:00,93.40,42987.50
2024-08-14 04:00:00,93.60,43467.00
2024-08-14 05:00:00,107.10,45436.50
2024-08-14 06:00:00,129.74,50991.50
2024-08-14 07:00:00,136.62,56121.25
2024-08-14 08:00:00,120.96,59889.00
2024-08-14 09:00:00,108.79,61176.25
2024-08-14 10:00:00,83.08,61803.75
2024-08-14 11:00:00,77.24,62102.50
2024-08-14 12:00:00,72.85,61271.00
2024-08-14 13:00:00,75.38,59851.25
2024-08-14 14:00:00,74.71,58529.25
2024-08-14 15:00:00,81.74,58279.50
2024-08-14 16:00:00,94.36,58321.75
2024-08-14 17:00:00,105.59,58847.50
2024-08-14 18:00:00,111.48,58466.75
2024-08-14 19:00:00,161.41,57355.50
2024-08-14 20:00:00,218.92,55190.25
2024-08-14 21:00:00,148.70,53754.50
2024-08-14 22:00:00,120.43,50160.00
2024-08-14 23:00:00,109.95,47142.25
2024-08-15 00:00:00,110.33,45334.75
2024-08-15 01:00:00,109.66,43381.50
2024-08-15 02:00:00,105.30,42235.00
2024-08-15 03:00:00,94.74,42002.75
2024-08-15 04:00:00,96.02,42328.00
2024-08-15 05:00:00,108.91,44817.00
2024-08-15 06:00:00,119.75,49710.00
2024-08-15 07:00:00,120.71,53980.00
2024-08-15 08:00:00,114.97,56919.75
2024-08-15 09:00:00,91.12,57606.25
2024-08-15 10:00:00,59.10,58191.25
2024-08-15 11:00:00,19.94,58597.00
2024-08-15 12:00:00,9.86,57652.50
2024-08-15 13:00:00,0.01,56150.25
2024-08-15 14:00:00,-0.04,54629.75
2024-08-15 15:00:00,4.25,54079.50
2024-08-15 16:00:00,33.41,53961.75
2024-08-15 17:00:00,77.26,54820.75
2024-08-15 18:00:00,119.93,56087.25
2024-08-15 19:00:00,142.51,56132.75
2024-08-15 20:00:00,160.30,54594.25
2024-08-15 21:00:00,140.84,52675.50
2024-08-15 22:00:00,118.87,49563.00
2024-08-15 23:00:00,94.94,46308.25
2024-08-16 00:00:00,108.97,43560.75
2024-08-16 01:00:00,86.78,42315.25
2024-08-16 02:00:00,85.58,41876.00
2024-08-16 03:00:00,85.83,41847.00
2024-08-16 04:00:00,87.76,42004.50
2024-08-16 05:00:00,92.05,44559.00
2024-08-16 06:00:00,128.42,49824.25
2024-08-16 07:00:00,134.91,54230.50
2024-08-16 08:00:00,124.83,57458.75
2024-08-16 09:00:00,100.95,58839.25
2024-08-16 10:00:00,76.15,58752.25
2024-08-16 11:00:00,59.83,59643.25
2024-08-16 12:00:00,50.68,58367.00
2024-08-16 13:00:00,49.93,56973.50
2024-08-16 14:00:00,47.57,55620.00
2024-08-16 15:00:00,55.16,54706.50
2024-08-16 16:00:00,82.67,54204.75
2024-08-16 17:00:00,103.76,54501.25
2024-08-16 18:00:00,134.92,54526.50
2024-08-16 19:00:00,230.52,53638.25
2024-08-16 20:00:00,243.12,51950.50
2024-08-16 21:00:00,171.83,50322.75
2024-08-16 22:00:00,134.54,46990.50
2024-08-16 23:00:00,116.17,44020.75
2024-08-17 00:00:00,107.11,41469.75
2024-08-17 01:00:00,109.26,39546.00
2024-08-17 02:00:00,103.13,38471.75
2024-08-17 03:00:00,101.82,37908.00
2024-08-17 04:00:00,110.59,38013.25
2024-08-17 05:00:00,110.84,38731.00
2024-08-17 06:00:00,106.70,40052.50
2024-08-17 07:00:00,103.97,42380.75
2024-08-17 08:00:00,103.43,45239.50
2024-08-17 09:00:00,84.00,47538.25
2024-08-17 10:00:00,69.49,49226.75
2024-08-17 11:00:00,54.28,49966.00
2024-08-17 12:00:00,46.93,49451.75
2024-08-17 13:00:00,40.71,47805.00
