time_berlin,price (MWh),demand (MW)
2020-05-25 00:00:00,13.01,40687.00
2020-05-25 01:00:00,12.03,39270.50
2020-05-25 02:00:00,8.03,38760.00
2020-05-25 03:00:00,7.59,38853.50
2020-05-25 04:00:00,7.73,40147.25
2020-05-25 05:00:00,9.99,43339.50
2020-05-25 06:00:00,16.02,50897.50
2020-05-25 07:00:00,21.09,57233.75
2020-05-25 08:00:00,22.06,61024.25
2020-05-25 09:00:00,20.92,62684.75
2020-05-25 10:00:00,20.00,64113.00
2020-05-25 11:00:00,20.94,65752.00
2020-05-25 12:00:00,17.50,65591.25
2020-05-25 13:00:00,15.47,63757.25
2020-05-25 14:00:00,14.38,62431.75
2020-05-25 15:00:00,14.00,60865.25
2020-05-25 16:00:00,15.75,59545.75
2020-05-25 17:00:00,18.90,59105.25
2020-05-25 18:00:00,23.53,58313.25
2020-05-25 19:00:00,26.08,57289.50
2020-05-25 20:00:00,38.32,54873.25
2020-05-25 21:00:00,34.35,52760.00
2020-05-25 22:00:00,26.25,50435.75
2020-05-25 23:00:00,23.19,46041.75
2020-05-26 00:00:00,21.10,43256.50
2020-05-26 01:00:00,22.63,41983.25
2020-05-26 02:00:00,21.41,40820.00
2020-05-26 03:00:00,21.49,41074.75
2020-05-26 04:00:00,22.65,42170.50
2020-05-26 05:00:00,22.72,44260.00
2020-05-26 06:00:00,34.94,50749.75
2020-05-26 07:00:00,40.05,56258.50
2020-05-26 08:00:00,34.65,59893.50
2020-05-26 09:00:00,24.21,60707.25
2020-05-26 10:00:00,22.59,61607.75
2020-05-26 11:00:00,21.97,63182.50
2020-05-26 12:00:00,21.00,62638.25
2020-05-26 13:00:00,19.75,61548.00
2020-05-26 14:00:00,19.98,60194.75
2020-05-26 15:00:00,20.91,58868.75
2020-05-26 16:00:00,21.00,57613.00
2020-05-26 17:00:00,24.20,57260.50
2020-05-26 18:00:00,31.29,57058.50
2020-05-26 19:00:00,47.90,56087.50
2020-05-26 20:00:00,50.15,54056.50
2020-05-26 21:00:00,35.95,52383.75
2020-05-26 22:00:00,31.51,50246.75
2020-05-26 23:00:00,24.15,45997.75
2020-05-27 00:00:00,23.15,42896.50
2020-05-27 01:00:00,21.68,41065.25
2020-05-27 02:00:00,21.40,40354.00
2020-05-27 03:00:00,21.92,40785.50
2020-05-27 04:00:00,21.99,41955.25
2020-05-27 05:00:00,22.54,44251.50
2020-05-27 06:00:00,26.05,50990.25
2020-05-27 07:00:00,31.94,57091.00
2020-05-27 08:00:00,26.85,60167.25
2020-05-27 09:00:00,24.10,61402.75
