time_berlin,price (MWh),demand (MW)
2020-09-28 00:00:00,33.30,41232.00
2020-09-28 01:00:00,30.82,40490.75
2020-09-28 02:00:00,29.50,40130.00
2020-09-28 03:00:00,28.60,40314.00
2020-09-28 04:00:00,28.72,41961.75
2020-09-28 05:00:00,30.89,46113.00
2020-09-28 06:00:00,47.04,54943.00
2020-09-28 07:00:00,55.64,60948.75
2020-09-28 08:00:00,59.31,63396.75
2020-09-28 09:00:00,56.54,64251.25
2020-09-28 10:00:00,53.00,65320.50
2020-09-28 11:00:00,51.72,65823.75
2020-09-28 12:00:00,49.16,65606.25
2020-09-28 13:00:00,48.00,64878.75
2020-09-28 14:00:00,46.00,63614.50
2020-09-28 15:00:00,47.04,62152.00
2020-09-28 16:00:00,48.46,61078.50
2020-09-28 17:00:00,52.93,61509.25
2020-09-28 18:00:00,61.14,62438.25
2020-09-28 19:00:00,80.03,64293.00
2020-09-28 20:00:00,58.00,61459.25
2020-09-28 21:00:00,52.24,56924.00
2020-09-28 22:00:00,46.16,53171.75
2020-09-28 23:00:00,40.01,48818.50
2020-09-29 00:00:00,37.85,45687.00
2020-09-29 01:00:00,37.43,44013.00
2020-09-29 02:00:00,36.85,43241.00
2020-09-29 03:00:00,34.79,43665.00
2020-09-29 04:00:00,36.48,45001.50
2020-09-29 05:00:00,39.51,48712.50
2020-09-29 06:00:00,51.58,56798.50
2020-09-29 07:00:00,67.87,62111.50
2020-09-29 08:00:00,84.65,64563.75
2020-09-29 09:00:00,76.00,65327.75
2020-09-29 10:00:00,69.40,66321.00
2020-09-29 11:00:00,66.62,67586.50
2020-09-29 12:00:00,59.37,67371.25
2020-09-29 13:00:00,54.25,66455.75
2020-09-29 14:00:00,52.24,64875.50
2020-09-29 15:00:00,53.00,63507.25
2020-09-29 16:00:00,56.95,61820.25
2020-09-29 17:00:00,62.43,62017.75
2020-09-29 18:00:00,73.69,63013.00
2020-09-29 19:00:00,128.31,64738.25
2020-09-29 20:00:00,73.14,61449.00
2020-09-29 21:00:00,57.50,56858.00
2020-09-29 22:00:00,51.57,53086.50
2020-09-29 23:00:00,45.36,49113.50
2020-09-30 00:00:00,41.70,46224.75
2020-09-30 01:00:00,41.78,44413.00
2020-09-30 02:00:00,39.90,43698.00
2020-09-30 03:00:00,37.95,44013.75
2020-09-30 04:00:00,37.79,45500.50
2020-09-30 05:00:00,41.89,49318.50
2020-09-30 06:00:00,51.32,57367.75
2020-09-30 07:00:00,62.37,62684.75
2020-09-30 08:00:00,72.80,64473.50
2020-09-30 09:00:00,65.76,65096.25
2020-09-30 10:00:00,55.16,65706.00
2020-09-30 11:00:00,52.29,66578.50
2020-09-30 12:00:00,49.17,65975.50
2020-09-30 13:00:00,47.40,64620.75
2020-09-30 14:00:00,45.04,62964.25
2020-09-30 15:00:00,45.19,61535.50
2020-09-30 16:00:00,48.94,60644.75
2020-09-30 17:00:00,53.98,61226.75
2020-09-30 18:00:00,60.14,62032.75
2020-09-30 19:00:00,72.43,64875.00
2020-09-30 20:00:00,55.34,62164.00
2020-09-30 21:00:00,49.92,57878.50
2020-09-30 22:00:00,42.79,53886.25
2020-09-30 23:00:00,35.02,49480.75
2020-10-01 00:00:00,34.40,46929.00
2020-10-01 01:00:00,34.00,45557.00
2020-10-01 02:00:00,31.18,44723.00
2020-10-01 03:00:00,29.75,44755.00
2020-10-01 04:00:00,31.10,46465.50
2020-10-01 05:00:00,34.04,50304.75
2020-10-01 06:00:00,43.58,58692.50
2020-10-01 07:00:00,52.25,63789.75
2020-10-01 08:00:00,55.05,65567.00
2020-10-01 09:00:00,51.13,65898.75
2020-10-01 10:00:00,48.68,66449.25
2020-10-01 11:00:00,40.28,67328.75
2020-10-01 12:00:00,33.70,67143.75
2020-10-01 13:00:00,32.92,66373.50
2020-10-01 14:00:00,34.66,65278.50
2020-10-01 15:00:00,36.77,63933.00
2020-10-01 16:00:00,40.46,63191.25
2020-10-01 17:00:00,49.55,63429.50
2020-10-01 18:00:00,52.59,64769.00
2020-10-01 19:00:00,53.18,66214.50
2020-10-01 20:00:00,49.82,62991.50
2020-10-01 21:00:00,41.00,58274.75
2020-10-01 22:00:00,38.39,53441.25
2020-10-01 23:00:00,35.90,48952.25
2020-10-02 00:00:00,32.09,46411.75
2020-10-02 01:00:00,32.90,44951.75
2020-10-02 02:00:00,32.88,44209.25
2020-10-02 03:00:00,32.90,44576.25
2020-10-02 04:00:00,34.71,45829.00
2020-10-02 05:00:00,37.00,49256.50
2020-10-02 06:00:00,48.00,56887.25
2020-10-02 07:00:00,50.95,62305.75
2020-10-02 08:00:00,54.28,64704.50
2020-10-02 09:00:00,53.10,65318.50
2020-10-02 10:00:00,49.21,66640.50
2020-10-02 11:00:00,46.95,66951.25
2020-10-02 12:00:00,40.02,67172.25
2020-10-02 13:00:00,35.28,66062.00
2020-10-02 14:00:00,33.41,64174.00
2020-10-02 15:00:00,33.26,63727.25
2020-10-02 16:00:00,34.59,63006.00
2020-10-02 17:00:00,34.71,63148.25
2020-10-02 18:00:00,34.36,64023.00
2020-10-02 19:00:00,44.59,65481.50
2020-10-02 20:00:00,29.03,62072.00
2020-10-02 21:00:00,17.36,57488.75
2020-10-02 22:00:00,14.56,53719.00
2020-10-02 23:00:00,0.11,50039.50
2020-10-03 00:00:00,0.07,46944.50
2020-10-03 01:00:00,0.12,44764.00
2020-10-03 02:00:00,-5.29,43317.50
2020-10-03 03:00:00,-5.73,43263.00
2020-10-03 04:00:00,-0.37,43227.25
2020-10-03 05:00:00,0.09,43038.00
2020-10-03 06:00:00,-0.06,42904.00
2020-10-03 07:00:00,0.09,45270.00
2020-10-03 08:00:00,11.58,48298.50
2020-10-03 09:00:00,20.31,50931.75
2020-10-03 10:00:00,16.65,53169.50
2020-10-03 11:00:00,23.62,54716.25
2020-10-03 12:00:00,25.23,54981.00
2020-10-03 13:00:00,6.65,53066.25
2020-10-03 14:00:00,2.75,51773.00
2020-10-03 15:00:00,13.13,50375.50
2020-10-03 16:00:00,25.94,49506.25
2020-10-03 17:00:00,33.02,51121.00
2020-10-03 18:00:00,39.64,52586.25
2020-10-03 19:00:00,48.92,53965.25
2020-10-03 20:00:00,39.72,52118.50
2020-10-03 21:00:00,34.33,49666.75
2020-10-03 22:00:00,33.27,47229.75
2020-10-03 23:00:00,31.25,44418.50
2020-10-04 00:00:00,26.77,41717.25
2020-10-04 01:00:00,17.75,40013.00
2020-10-04 02:00:00,14.44,38557.50
2020-10-04 03:00:00,7.58,38219.50
2020-10-04 04:00:00,2.14,38265.50
2020-10-04 05:00:00,1.76,38891.75
2020-10-04 06:00:00,1.60,39487.00
2020-10-04 07:00:00,1.56,42074.75
2020-10-04 08:00:00,2.52,45319.75
2020-10-04 09:00:00,-0.09,48518.50
2020-10-04 10:00:00,-0.98,51214.25
2020-10-04 11:00:00,-9.96,54157.00
2020-10-04 12:00:00,-39.90,53942.25
2020-10-04 13:00:00,-54.97,51729.25
2020-10-04 14:00:00,-45.30,49604.00
2020-10-04 15:00:00,-2.08,48724.00
2020-10-04 16:00:00,0.04,48809.00
2020-10-04 17:00:00,29.00,50640.25
2020-10-04 18:00:00,38.50,51819.00
2020-10-04 19:00:00,46.61,54004.00
2020-10-04 20:00:00,41.23,52098.25
2020-10-04 21:00:00,32.99,50057.25
2020-10-04 22:00:00,31.25,48892.75
2020-10-04 23:00:00,28.06,46000.00
