time_berlin,price (MWh),demand (MW)
2020-04-20 00:00:00,4.43,41529.75
2020-04-20 01:00:00,4.38,40046.00
2020-04-20 02:00:00,3.69,39332.50
2020-04-20 03:00:00,0.66,39776.00
2020-04-20 04:00:00,0.03,41348.50
2020-04-20 05:00:00,4.78,44657.50
2020-04-20 06:00:00,18.00,50673.75
2020-04-20 07:00:00,22.82,55857.25
2020-04-20 08:00:00,22.93,58663.00
2020-04-20 09:00:00,16.07,59230.75
2020-04-20 10:00:00,11.72,61186.25
2020-04-20 11:00:00,5.46,63392.50
2020-04-20 12:00:00,-4.98,63769.75
2020-04-20 13:00:00,-29.70,62437.50
2020-04-20 14:00:00,-44.25,60620.00
2020-04-20 15:00:00,-39.49,59371.75
2020-04-20 16:00:00,-23.71,57931.50
2020-04-20 17:00:00,4.01,58449.25
2020-04-20 18:00:00,16.38,58646.75
2020-04-20 19:00:00,17.81,58852.50
2020-04-20 20:00:00,18.38,57586.75
2020-04-20 21:00:00,14.05,55769.50
2020-04-20 22:00:00,10.28,52383.00
2020-04-20 23:00:00,4.85,48526.00
2020-04-21 00:00:00,4.65,45453.25
2020-04-21 01:00:00,4.31,43478.75
2020-04-21 02:00:00,3.69,42795.25
2020-04-21 03:00:00,-0.59,42985.00
2020-04-21 04:00:00,3.72,44174.75
2020-04-21 05:00:00,4.73,47342.50
2020-04-21 06:00:00,10.00,53461.50
2020-04-21 07:00:00,16.13,58298.50
2020-04-21 08:00:00,16.52,61023.25
2020-04-21 09:00:00,7.92,61913.75
2020-04-21 10:00:00,-19.21,63505.00
2020-04-21 11:00:00,-69.05,65572.50
2020-04-21 12:00:00,-79.74,64989.00
2020-04-21 13:00:00,-80.09,63137.25
2020-04-21 14:00:00,-83.94,61599.50
2020-04-21 15:00:00,-80.02,60343.00
2020-04-21 16:00:00,-78.09,59557.75
2020-04-21 17:00:00,-23.12,59401.00
2020-04-21 18:00:00,5.53,59956.00
2020-04-21 19:00:00,10.99,59579.50
2020-04-21 20:00:00,10.99,58142.00
2020-04-21 21:00:00,11.17,56571.50
2020-04-21 22:00:00,7.60,53285.75
2020-04-21 23:00:00,8.31,49035.50
2020-04-22 00:00:00,4.39,45613.75
2020-04-22 01:00:00,4.12,43523.00
2020-04-22 02:00:00,3.50,42541.25
2020-04-22 03:00:00,4.14,42531.75
2020-04-22 04:00:00,4.57,43894.50
2020-04-22 05:00:00,6.00,47065.00
2020-04-22 06:00:00,14.92,52983.75
2020-04-22 07:00:00,23.39,57995.25
2020-04-22 08:00:00,19.81,60737.00
2020-04-22 09:00:00,10.57,61364.75
2020-04-22 10:00:00,6.77,62239.00
2020-04-22 11:00:00,6.10,63967.25
2020-04-22 12:00:00,-0.56,63640.50
2020-04-22 13:00:00,-24.97,61818.25
2020-04-22 14:00:00,-29.98,60165.50
2020-04-22 15:00:00,-5.76,59334.50
2020-04-22 16:00:00,4.07,58439.00
2020-04-22 17:00:00,8.59,57892.50
2020-04-22 18:00:00,18.05,58200.25
2020-04-22 19:00:00,24.57,58361.50
2020-04-22 20:00:00,25.54,57222.75
2020-04-22 21:00:00,22.19,55108.00
2020-04-22 22:00:00,20.01,51549.00
2020-04-22 23:00:00,19.00,47641.75
2020-04-23 00:00:00,20.10,44942.50
2020-04-23 01:00:00,19.68,43338.00
2020-04-23 02:00:00,18.38,42100.75
2020-04-23 03:00:00,20.07,42088.50
2020-04-23 04:00:00,20.60,43295.50
2020-04-23 05:00:00,22.34,46287.75
2020-04-23 06:00:00,33.70,51331.75
2020-04-23 07:00:00,42.03,56287.50
2020-04-23 08:00:00,38.48,59108.50
2020-04-23 09:00:00,23.72,60155.00
2020-04-23 10:00:00,18.18,61327.75
2020-04-23 11:00:00,17.40,62602.00
2020-04-23 12:00:00,16.95,61843.75
2020-04-23 13:00:00,16.63,59860.75
2020-04-23 14:00:00,14.95,58557.00
2020-04-23 15:00:00,14.97,57451.25
2020-04-23 16:00:00,18.11,56109.00
2020-04-23 17:00:00,25.07,56000.50
2020-04-23 18:00:00,34.51,56405.25
2020-04-23 19:00:00,58.95,56155.50
2020-04-23 20:00:00,69.68,55394.50
2020-04-23 21:00:00,38.62,53737.00
2020-04-23 22:00:00,34.43,50542.00
2020-04-23 23:00:00,28.60,45894.50
2020-04-24 00:00:00,23.87,42927.25
2020-04-24 01:00:00,21.63,41298.50
