time_berlin,price (MWh),demand (MW),temperature_2m_°C,wind_speed_100m_km/h,shortwave_radiation_W/m²
2025-09-04 14:00:00,34.89,59225.0,22.62,17.02,603.2
2025-09-04 15:00:00,71.0,59158.5,22.165,18.14,481.35
2025-09-04 16:00:00,90.05,58356.5,22.17,17.880000000000003,408.25
2025-09-04 17:00:00,109.13,59629.5,21.795,17.985,314.4
2025-09-04 18:00:00,191.8,58456.75,20.895000000000003,16.46,210.55
2025-09-04 19:00:00,350.0,57369.0,19.495,15.265,103.2
2025-09-04 20:00:00,218.82,56979.5,17.884999999999998,14.534999999999997,22.45
2025-09-04 21:00:00,124.93,54522.5,17.065000000000005,15.555,0.1
2025-09-04 22:00:00,112.14,51500.75,16.515,18.84,0.0
2025-09-04 23:00:00,101.3,47963.0,15.954999999999998,18.89,0.0
2025-09-05 00:00:00,95.25,45594.0,15.439999999999998,18.895,0.0
2025-09-05 01:00:00,86.1,44127.25,15.03,18.685,0.0
2025-09-05 02:00:00,85.26,43405.0,14.549999999999995,17.465,0.0
2025-09-05 03:00:00,85.2,43739.75,14.325,18.000000000000004,0.0
2025-09-05 04:00:00,85.6,44351.5,13.96,18.515000000000004,0.0
2025-09-05 05:00:00,97.36,46997.0,13.635,18.42,0.0
2025-09-05 06:00:00,119.16,52729.75,13.325,17.975,0.0
2025-09-05 07:00:00,132.13,56991.0,13.15,18.65,1.85
2025-09-05 08:00:00,125.75,60597.0,13.63,18.475,40.3
2025-09-05 09:00:00,100.4,62082.25,14.23,17.475,114.4
2025-09-05 10:00:00,87.83,63185.0,14.91,16.975,212.75
2025-09-05 11:00:00,84.15,62774.0,15.65,16.725,308.8
2025-09-05 12:00:00,78.25,61493.75,16.409999999999997,17.285,379.2
2025-09-05 13:00:00,72.19,58520.5,16.775,16.955000000000002,404.05
2025-09-05 14:00:00,70.17,56549.75,17.309999999999995,17.354999999999997,465.65
2025-09-05 15:00:00,77.53,55135.0,17.225,17.37,415.25
2025-09-05 16:00:00,85.0,54728.25,17.04,15.895,373.2
2025-09-05 17:00:00,90.96,55241.25,16.994999999999997,14.55,321.4
2025-09-05 18:00:00,108.95,54948.25,16.64,14.53,247.2
2025-09-05 19:00:00,154.53,54054.75,15.685000000000002,13.88,128.15
2025-09-05 20:00:00,150.75,53567.25,13.995,14.215,29.1
2025-09-05 21:00:00,117.1,50346.25,13.055,14.38,0.05
2025-09-05 22:00:00,107.71,47231.5,12.45,14.115,0.0
2025-09-05 23:00:00,100.7,44051.5,11.84,13.775,0.0
2025-09-06 00:00:00,101.21,41865.75,11.315,13.385000000000002,0.0
2025-09-06 01:00:00,100.59,40356.25,10.855,13.04,0.0
2025-09-06 02:00:00,99.57,39165.0,10.45,12.614999999999998,0.0
2025-09-06 03:00:00,97.84,38456.0,9.56,11.85,0.0
2025-09-06 04:00:00,96.96,38398.5,9.22,11.75,0.0
2025-09-06 05:00:00,98.01,39002.25,8.94,11.37,0.0
2025-09-06 06:00:00,102.6,40947.5,8.725000000000001,11.345,0.0
2025-09-06 07:00:00,100.91,43208.75,8.594999999999999,11.579999999999998,2.25
2025-09-06 08:00:00,95.98,46823.0,10.194999999999997,11.41,66.1
2025-09-06 09:00:00,79.11,49474.25,12.555,10.815,208.6
2025-09-06 10:00:00,11.35,50184.25,14.699999999999998,8.515,363.75
2025-09-06 11:00:00,0.0,49407.5,16.49,8.045,504.2
2025-09-06 12:00:00,-0.02,47908.25,17.859999999999996,8.21,611.3
2025-09-06 13:00:00,-0.86,46198.25,18.835000000000004,8.465,667.8
2025-09-06 14:00:00,-0.99,45157.0,19.525,9.06,671.3
2025-09-06 15:00:00,-0.01,44234.5,20.055,9.77,611.55
2025-09-06 16:00:00,40.99,44487.25,20.125000000000004,10.755,528.6
2025-09-06 17:00:00,87.6,46034.5,19.955,11.44,421.7
2025-09-06 18:00:00,116.47,47186.5,19.395,12.31,285.5
2025-09-06 19:00:00,158.39,47068.75,17.88,13.679999999999998,144.05
2025-09-06 20:00:00,139.54,46714.5,15.725000000000003,15.279999999999998,28.75
2025-09-06 21:00:00,109.95,44455.25,14.705000000000002,16.34,0.0
2025-09-06 22:00:00,92.95,42410.25,13.975,18.015,0.0
2025-09-06 23:00:00,82.56,39886.0,13.415,19.22,0.0
2025-09-07 00:00:00,89.72,37406.75,12.885,19.48,0.0
2025-09-07 01:00:00,85.02,36557.0,12.41,19.235,0.0
2025-09-07 02:00:00,80.77,35508.0,11.955000000000002,18.7,0.0
2025-09-07 03:00:00,83.4,35156.0,11.22,18.405,0.0
2025-09-07 04:00:00,82.92,35088.0,10.885,17.6,0.0
2025-09-07 05:00:00,82.67,35347.25,10.595,17.55,0.0
2025-09-07 06:00:00,81.5,35932.25,10.385000000000002,17.915,0.0
2025-09-07 07:00:00,55.48,37950.5,10.355,18.195,2.15
2025-09-07 08:00:00,0.0,41942.25,11.73,18.16,60.1
2025-09-07 09:00:00,-0.09,45645.75,13.885000000000002,19.035000000000004,190.25
2025-09-07 10:00:00,-4.0,46621.0,16.18,14.375,344.65
2025-09-07 11:00:00,-20.09,46718.75,18.130000000000003,13.739999999999998,480.85
2025-09-07 12:00:00,-40.02,45619.0,19.695,14.995,598.3
2025-09-07 13:00:00,-53.4,43527.5,20.83,15.935000000000002,659.15
2025-09-07 14:00:00,-49.99,42208.25,21.67,16.535000000000004,668.15
2025-09-07 15:00:00,-21.21,41801.75,22.34,16.994999999999997,644.35
2025-09-07 16:00:00,-2.47,42365.5,22.405,17.465000000000003,556.05
2025-09-07 17:00:00,3.36,43706.75,22.11,17.794999999999998,435.3
2025-09-07 18:00:00,95.91,45782.0,21.3,18.485,299.6
2025-09-07 19:00:00,108.3,46411.0,19.575000000000003,19.200000000000003,146.35
2025-09-07 20:00:00,96.25,47181.5,17.565000000000005,20.71,28.6
2025-09-07 21:00:00,86.02,45734.0,16.544999999999998,21.535,0.0
2025-09-07 22:00:00,85.01,44536.5,15.690000000000005,21.035,0.0
